sale_date,sku,location_id,units_sold
2025-06-20,SKU012,DC03,1
2025-06-20,SKU012,DC04,0
2025-06-20,SKU013,DC01,3
2025-06-20,SKU013,DC02,3
2025-06-20,SKU013,DC03,0
2025-06-20,SKU013,DC04,0
2025-06-20,SKU014,DC01,2
2025-06-20,SKU014,DC02,2
2025-06-20,SKU014,DC03,2
2025-06-20,SKU014,DC04,2
2025-06-20,SKU015,DC01,1
2025-06-20,SKU015,DC02,0
2025-06-20,SKU015,DC03,1
2025-06-20,SKU015,DC04,1
2025-06-20,SKU016,DC01,5
2025-06-20,SKU016,DC02,1
2025-06-20,SKU016,DC03,4
2025-06-20,SKU016,DC04,4
2025-06-20,SKU017,DC01,0
2025-06-20,SKU017,DC02,0
2025-06-20,SKU017,DC03,1
2025-06-20,SKU017,DC04,0
2025-06-20,SKU018,DC01,1
2025-06-20,SKU018,DC02,1
2025-06-20,SKU018,DC03,3
2025-06-20,SKU018,DC04,3
2025-06-20,SKU019,DC01,0
2025-06-20,SKU019,DC02,0
2025-06-20,SKU019,DC03,1
2025-06-20,SKU019,DC04,1
2025-06-20,SKU020,DC01,3
2025-06-20,SKU020,DC02,2
2025-06-20,SKU020,DC03,0
2025-06-20,SKU020,DC04,2
2025-06-20,SKU021,DC01,1
2025-06-20,SKU021,DC02,2
2025-06-20,SKU021,DC03,1
2025-06-20,SKU021,DC04,0
2025-06-20,SKU022,DC01,0
2025-06-20,SKU022,DC02,0
2025-06-20,SKU022,DC03,0
2025-06-20,SKU022,DC04,0
2025-06-20,SKU023,DC01,3
2025-06-20,SKU023,DC02,1
2025-06-20,SKU023,DC03,0
2025-06-20,SKU023,DC04,1
2025-06-20,SKU024,DC01,2
2025-06-20,SKU024,DC02,2
2025-06-20,SKU024,DC03,0
2025-06-20,SKU024,DC04,0
2025-06-21,SKU001,DC01,1
2025-06-21,SKU001,DC02,0
2025-06-21,SKU001,DC03,1
2025-06-21,SKU001,DC04,1
2025-06-21,SKU002,DC01,1
2025-06-21,SKU002,DC02,1
2025-06-21,SKU002,DC03,0
2025-06-21,SKU002,DC04,0
2025-06-21,SKU003,DC01,0
2025-06-21,SKU003,DC02,0
2025-06-21,SKU003,DC03,2
2025-06-21,SKU003,DC04,3
2025-06-21,SKU004,DC01,0
2025-06-21,SKU004,DC02,3
2025-06-21,SKU004,DC03,0
2025-06-21,SKU004,DC04,0
2025-06-21,SKU005,DC01,1
2025-06-21,SKU005,DC02,3
2025-06-21,SKU005,DC03,0
2025-06-21,SKU005,DC04,3
2025-06-21,SKU006,DC01,3
2025-06-21,SKU006,DC02,2
2025-06-21,SKU006,DC03,3
2025-06-21,SKU006,DC04,3
2025-06-21,SKU007,DC01,0
2025-06-21,SKU007,DC02,0
2025-06-21,SKU007,DC03,0
2025-06-21,SKU007,DC04,0
2025-06-21,SKU008,DC01,1
2025-06-21,SKU008,DC02,1
2025-06-21,SKU008,DC03,1
2025-06-21,SKU008,DC04,1
2025-06-21,SKU009,DC01,1
2025-06-21,SKU009,DC02,1
2025-06-21,SKU009,DC03,2
2025-06-21,SKU009,DC04,1
2025-06-21,SKU010,DC01,0
2025-06-21,SKU010,DC02,2
2025-06-21,SKU010,DC03,3
2025-06-21,SKU010,DC04,3
2025-06-21,SKU011,DC01,2
2025-06-21,SKU011,DC02,4
2025-06-21,SKU011,DC03,2
2025-06-21,SKU011,DC04,1
2025-06-21,SKU012,DC01,1
2025-06-21,SKU012,DC02,1
2025-06-21,SKU012,DC03,1
2025-06-21,SKU012,DC04,1
2025-06-21,SKU013,DC01,2
2025-06-21,SKU013,DC02,3
2025-06-21,SKU013,DC03,0
2025-06-21,SKU013,DC04,0
2025-06-21,SKU014,DC01,0
2025-06-21,SKU014,DC02,3
2025-06-21,SKU014,DC03,3
2025-06-21,SKU014,DC04,4
2025-06-21,SKU015,DC01,0
2025-06-21,SKU015,DC02,2
2025-06-21,SKU015,DC03,0
2025-06-21,SKU015,DC04,1
2025-06-21,SKU016,DC01,1
2025-06-21,SKU016,DC02,0
2025-06-21,SKU016,DC03,3
2025-06-21,SKU016,DC04,3
2025-06-21,SKU017,DC01,0
2025-06-21,SKU017,DC02,0
2025-06-21,SKU017,DC03,1
2025-06-21,SKU017,DC04,0
2025-06-21,SKU018,DC01,2
2025-06-21,SKU018,DC02,2
2025-06-21,SKU018,DC03,2
2025-06-21,SKU018,DC04,2
2025-06-21,SKU019,DC01,0
2025-06-21,SKU019,DC02,0
2025-06-21,SKU019,DC03,4
2025-06-21,SKU019,DC04,1
2025-06-21,SKU020,DC01,1
2025-06-21,SKU020,DC02,3
2025-06-21,SKU020,DC03,0
2025-06-21,SKU020,DC04,2
2025-06-21,SKU021,DC01,1
2025-06-21,SKU021,DC02,1
2025-06-21,SKU021,DC03,1
2025-06-21,SKU021,DC04,1
2025-06-21,SKU022,DC01,0
2025-06-21,SKU022,DC02,0
2025-06-21,SKU022,DC03,0
2025-06-21,SKU022,DC04,0
2025-06-21,SKU023,DC01,2
2025-06-21,SKU023,DC02,2
2025-06-21,SKU023,DC03,0
2025-06-21,SKU023,DC04,0
2025-06-21,SKU024,DC01,1
2025-06-21,SKU024,DC02,2
2025-06-21,SKU024,DC03,1
2025-06-21,SKU024,DC04,0
2025-06-22,SKU001,DC01,0
2025-06-22,SKU001,DC02,0
2025-06-22,SKU001,DC03,0
2025-06-22,SKU001,DC04,0
2025-06-22,SKU002,DC01,1
2025-06-22,SKU002,DC02,1
2025-06-22,SKU002,DC03,1
2025-06-22,SKU002,DC04,1
2025-06-22,SKU003,DC01,0
2025-06-22,SKU003,DC02,0
2025-06-22,SKU003,DC03,0
2025-06-22,SKU003,DC04,0
2025-06-22,SKU004,DC01,0
2025-06-22,SKU004,DC02,4
2025-06-22,SKU004,DC03,0
2025-06-22,SKU004,DC04,0
2025-06-22,SKU005,DC01,3
2025-06-22,SKU005,DC02,1
2025-06-22,SKU005,DC03,0
2025-06-22,SKU005,DC04,2
2025-06-22,SKU006,DC01,1
2025-06-22,SKU006,DC02,3
2025-06-22,SKU006,DC03,4
2025-06-22,SKU006,DC04,2
2025-06-22,SKU007,DC01,0
2025-06-22,SKU007,DC02,0
2025-06-22,SKU007,DC03,0
2025-06-22,SKU007,DC04,0
2025-06-22,SKU008,DC01,2
2025-06-22,SKU008,DC02,2
2025-06-22,SKU008,DC03,2
2025-06-22,SKU008,DC04,1
2025-06-22,SKU009,DC01,1
2025-06-22,SKU009,DC02,1
2025-06-22,SKU009,DC03,1
2025-06-22,SKU009,DC04,1
2025-06-22,SKU010,DC01,0
2025-06-22,SKU010,DC02,2
2025-06-22,SKU010,DC03,2
2025-06-22,SKU010,DC04,4
2025-06-22,SKU011,DC01,2
2025-06-22,SKU011,DC02,1
2025-06-22,SKU011,DC03,2
2025-06-22,SKU011,DC04,2
2025-06-22,SKU012,DC01,0
2025-06-22,SKU012,DC02,0
2025-06-22,SKU012,DC03,0
2025-06-22,SKU012,DC04,1
2025-06-22,SKU013,DC01,2
2025-06-22,SKU013,DC02,4
2025-06-22,SKU013,DC03,0
2025-06-22,SKU013,DC04,0
2025-06-22,SKU014,DC01,4
2025-06-22,SKU014,DC02,2
2025-06-22,SKU014,DC03,2
2025-06-22,SKU014,DC04,2
2025-06-22,SKU015,DC01,1
2025-06-22,SKU015,DC02,0
2025-06-22,SKU015,DC03,0
2025-06-22,SKU015,DC04,1
2025-06-22,SKU016,DC01,3
2025-06-22,SKU016,DC02,2
2025-06-22,SKU016,DC03,2
2025-06-22,SKU016,DC04,2
2025-06-22,SKU017,DC01,0
2025-06-22,SKU017,DC02,0
2025-06-22,SKU017,DC03,2
2025-06-22,SKU017,DC04,0
2025-06-22,SKU018,DC01,2
2025-06-22,SKU018,DC02,3
2025-06-22,SKU018,DC03,1
2025-06-22,SKU018,DC04,2
2025-06-22,SKU019,DC01,0
2025-06-22,SKU019,DC02,0
2025-06-22,SKU019,DC03,4
2025-06-22,SKU019,DC04,2
2025-06-22,SKU020,DC01,1
2025-06-22,SKU020,DC02,2
2025-06-22,SKU020,DC03,0
2025-06-22,SKU020,DC04,2
2025-06-22,SKU021,DC01,0
2025-06-22,SKU021,DC02,1
2025-06-22,SKU021,DC03,2
2025-06-22,SKU021,DC04,2
2025-06-22,SKU022,DC01,0
2025-06-22,SKU022,DC02,0
2025-06-22,SKU022,DC03,0
2025-06-22,SKU022,DC04,0
2025-06-22,SKU023,DC01,2
2025-06-22,SKU023,DC02,2
2025-06-22,SKU023,DC03,0
2025-06-22,SKU023,DC04,1
2025-06-22,SKU024,DC01,2
2025-06-22,SKU024,DC02,1
2025-06-22,SKU024,DC03,3
2025-06-22,SKU024,DC04,0
2025-06-23,SKU001,DC01,0
2025-06-23,SKU001,DC02,0
2025-06-23,SKU001,DC03,0
2025-06-23,SKU001,DC04,1
2025-06-23,SKU002,DC01,1
2025-06-23,SKU002,DC02,1
2025-06-23,SKU002,DC03,1
2025-06-23,SKU002,DC04,1
2025-06-23,SKU003,DC01,0
2025-06-23,SKU003,DC02,0
2025-06-23,SKU003,DC03,3
2025-06-23,SKU003,DC04,3
2025-06-23,SKU004,DC01,0
2025-06-23,SKU004,DC02,2
2025-06-23,SKU004,DC03,0
2025-06-23,SKU004,DC04,0
2025-06-23,SKU005,DC01,1
2025-06-23,SKU005,DC02,2
2025-06-23,SKU005,DC03,0
2025-06-23,SKU005,DC04,2
2025-06-23,SKU006,DC01,4
2025-06-23,SKU006,DC02,1
2025-06-23,SKU006,DC03,2
2025-06-23,SKU006,DC04,1
2025-06-23,SKU007,DC01,0
2025-06-23,SKU007,DC02,0
2025-06-23,SKU007,DC03,0
2025-06-23,SKU007,DC04,1
2025-06-23,SKU008,DC01,1
2025-06-23,SKU008,DC02,1
2025-06-23,SKU008,DC03,1
2025-06-23,SKU008,DC04,0
2025-06-23,SKU009,DC01,2
2025-06-23,SKU009,DC02,1
2025-06-23,SKU009,DC03,2
2025-06-23,SKU009,DC04,1
2025-06-23,SKU010,DC01,0
2025-06-23,SKU010,DC02,4
2025-06-23,SKU010,DC03,3
2025-06-23,SKU010,DC04,3
2025-06-23,SKU011,DC01,3
2025-06-23,SKU011,DC02,1
2025-06-23,SKU011,DC03,2
2025-06-23,SKU011,DC04,2
2025-06-23,SKU012,DC01,1
2025-06-23,SKU012,DC02,1
2025-06-23,SKU012,DC03,1
2025-06-23,SKU012,DC04,1
2025-06-23,SKU013,DC01,3
2025-06-23,SKU013,DC02,2
2025-06-23,SKU013,DC03,0
2025-06-23,SKU013,DC04,0
2025-06-23,SKU014,DC01,2
2025-06-23,SKU014,DC02,1
2025-06-23,SKU014,DC03,2
2025-06-23,SKU014,DC04,2
2025-06-23,SKU015,DC01,0
2025-06-23,SKU015,DC02,0
2025-06-23,SKU015,DC03,0
2025-06-23,SKU015,DC04,0
2025-06-23,SKU016,DC01,0
2025-06-23,SKU016,DC02,4
2025-06-23,SKU016,DC03,4
2025-06-23,SKU016,DC04,4
2025-06-23,SKU017,DC01,0
2025-06-23,SKU017,DC02,0
2025-06-23,SKU017,DC03,2
2025-06-23,SKU017,DC04,0
2025-06-23,SKU018,DC01,0
2025-06-23,SKU018,DC02,2
2025-06-23,SKU018,DC03,2
2025-06-23,SKU018,DC04,2
2025-06-23,SKU019,DC01,0
2025-06-23,SKU019,DC02,0
2025-06-23,SKU019,DC03,3
2025-06-23,SKU019,DC04,1
2025-06-23,SKU020,DC01,2
2025-06-23,SKU020,DC02,1
2025-06-23,SKU020,DC03,0
2025-06-23,SKU020,DC04,2
2025-06-23,SKU021,DC01,1
2025-06-23,SKU021,DC02,1
2025-06-23,SKU021,DC03,1
2025-06-23,SKU021,DC04,1
2025-06-23,SKU022,DC01,0
2025-06-23,SKU022,DC02,0
2025-06-23,SKU022,DC03,0
2025-06-23,SKU022,DC04,0
2025-06-23,SKU023,DC01,1
2025-06-23,SKU023,DC02,1
2025-06-23,SKU023,DC03,3
2025-06-23,SKU023,DC04,1
2025-06-23,SKU024,DC01,1
2025-06-23,SKU024,DC02,2
2025-06-23,SKU024,DC03,2
2025-06-23,SKU024,DC04,0
2025-06-24,SKU001,DC01,0
2025-06-24,SKU001,DC02,0
2025-06-24,SKU001,DC03,0
2025-06-24,SKU001,DC04,1
2025-06-24,SKU002,DC01,0
2025-06-24,SKU002,DC02,1
2025-06-24,SKU002,DC03,0
2025-06-24,SKU002,DC04,1
2025-06-24,SKU003,DC01,0
2025-06-24,SKU003,DC02,0
2025-06-24,SKU003,DC03,2
2025-06-24,SKU003,DC04,0
2025-06-24,SKU004,DC01,0
2025-06-24,SKU004,DC02,2
2025-06-24,SKU004,DC03,0
2025-06-24,SKU004,DC04,0
2025-06-24,SKU005,DC01,4
2025-06-24,SKU005,DC02,2
2025-06-24,SKU005,DC03,0
2025-06-24,SKU005,DC04,2
2025-06-24,SKU006,DC01,2
2025-06-24,SKU006,DC02,2
2025-06-24,SKU006,DC03,3
2025-06-24,SKU006,DC04,3
2025-06-24,SKU007,DC01,0
2025-06-24,SKU007,DC02,0
2025-06-24,SKU007,DC03,0
2025-06-24,SKU007,DC04,0
2025-06-24,SKU008,DC01,1
2025-06-24,SKU008,DC02,1
2025-06-24,SKU008,DC03,0
2025-06-24,SKU008,DC04,2
2025-06-24,SKU009,DC01,2
2025-06-24,SKU009,DC02,1
2025-06-24,SKU009,DC03,2
2025-06-24,SKU009,DC04,2
2025-06-24,SKU010,DC01,0
2025-06-24,SKU010,DC02,2
2025-06-24,SKU010,DC03,1
2025-06-24,SKU010,DC04,2
2025-06-24,SKU011,DC01,3
2025-06-24,SKU011,DC02,3
2025-06-24,SKU011,DC03,3
2025-06-24,SKU011,DC04,1
2025-06-24,SKU012,DC01,1
2025-06-24,SKU012,DC02,1
2025-06-24,SKU012,DC03,0
2025-06-24,SKU012,DC04,1
2025-06-24,SKU013,DC01,1
2025-06-24,SKU013,DC02,3
2025-06-24,SKU013,DC03,0
2025-06-24,SKU013,DC04,0
2025-06-24,SKU014,DC01,1
2025-06-24,SKU014,DC02,2
2025-06-24,SKU014,DC03,3
2025-06-24,SKU014,DC04,0
2025-06-24,SKU015,DC01,1
2025-06-24,SKU015,DC02,1
2025-06-24,SKU015,DC03,0
2025-06-24,SKU015,DC04,0
2025-06-24,SKU016,DC01,0
2025-06-24,SKU016,DC02,4
2025-06-24,SKU016,DC03,3
2025-06-24,SKU016,DC04,0
2025-06-24,SKU017,DC01,0
2025-06-24,SKU017,DC02,0
2025-06-24,SKU017,DC03,4
2025-06-24,SKU017,DC04,0
2025-06-24,SKU018,DC01,1
2025-06-24,SKU018,DC02,0
2025-06-24,SKU018,DC03,2
2025-06-24,SKU018,DC04,3
2025-06-24,SKU019,DC01,0
2025-06-24,SKU019,DC02,3
2025-06-24,SKU019,DC03,1
2025-06-24,SKU019,DC04,2
2025-06-24,SKU020,DC01,2
2025-06-24,SKU020,DC02,3
2025-06-24,SKU020,DC03,0
2025-06-24,SKU020,DC04,3
2025-06-24,SKU021,DC01,1
2025-06-24,SKU021,DC02,2
2025-06-24,SKU021,DC03,1
2025-06-24,SKU021,DC04,1
2025-06-24,SKU022,DC01,0
2025-06-24,SKU022,DC02,0
2025-06-24,SKU022,DC03,0
2025-06-24,SKU022,DC04,0
2025-06-24,SKU023,DC01,1
2025-06-24,SKU023,DC02,3
2025-06-24,SKU023,DC03,3
2025-06-24,SKU023,DC04,3
2025-06-24,SKU024,DC01,2
2025-06-24,SKU024,DC02,2
2025-06-24,SKU024,DC03,2
2025-06-24,SKU024,DC04,0
2025-06-25,SKU001,DC01,0
2025-06-25,SKU001,DC02,0
2025-06-25,SKU001,DC03,0
2025-06-25,SKU001,DC04,0
2025-06-25,SKU002,DC01,1
2025-06-25,SKU002,DC02,0
2025-06-25,SKU002,DC03,0
2025-06-25,SKU002,DC04,1
2025-06-25,SKU003,DC01,0
2025-06-25,SKU003,DC02,0
2025-06-25,SKU003,DC03,3
2025-06-25,SKU003,DC04,2
2025-06-25,SKU004,DC01,0
2025-06-25,SKU004,DC02,2
2025-06-25,SKU004,DC03,0
2025-06-25,SKU004,DC04,0
2025-06-25,SKU005,DC01,5
2025-06-25,SKU005,DC02,4
2025-06-25,SKU005,DC03,0
2025-06-25,SKU005,DC04,3
2025-06-25,SKU006,DC01,3
2025-06-25,SKU006,DC02,2
2025-06-25,SKU006,DC03,3
2025-06-25,SKU006,DC04,1
2025-06-25,SKU007,DC01,0
2025-06-25,SKU007,DC02,0
2025-06-25,SKU007,DC03,0
2025-06-25,SKU007,DC04,0
2025-06-25,SKU008,DC01,0
2025-06-25,SKU008,DC02,0
2025-06-25,SKU008,DC03,1
2025-06-25,SKU008,DC04,1
2025-06-25,SKU009,DC01,1
2025-06-25,SKU009,DC02,1
2025-06-25,SKU009,DC03,2
2025-06-25,SKU009,DC04,2
2025-06-25,SKU010,DC01,0
2025-06-25,SKU010,DC02,0
2025-06-25,SKU010,DC03,3
2025-06-25,SKU010,DC04,3
2025-06-25,SKU011,DC01,4
2025-06-25,SKU011,DC02,3
2025-06-25,SKU011,DC03,4
2025-06-25,SKU011,DC04,1
2025-06-25,SKU012,DC01,0
2025-06-25,SKU012,DC02,0
2025-06-25,SKU012,DC03,0
2025-06-25,SKU012,DC04,1
2025-06-25,SKU013,DC01,1
2025-06-25,SKU013,DC02,1
2025-06-25,SKU013,DC03,0
2025-06-25,SKU013,DC04,0
2025-06-25,SKU014,DC01,2
2025-06-25,SKU014,DC02,1
2025-06-25,SKU014,DC03,2
2025-06-25,SKU014,DC04,1
2025-06-25,SKU015,DC01,0
2025-06-25,SKU015,DC02,0
2025-06-25,SKU015,DC03,1
2025-06-25,SKU015,DC04,0
2025-06-25,SKU016,DC01,0
2025-06-25,SKU016,DC02,2
2025-06-25,SKU016,DC03,0
2025-06-25,SKU016,DC04,3
2025-06-25,SKU017,DC01,0
2025-06-25,SKU017,DC02,0
2025-06-25,SKU017,DC03,2
2025-06-25,SKU017,DC04,0
2025-06-25,SKU018,DC01,2
2025-06-25,SKU018,DC02,1
2025-06-25,SKU018,DC03,1
2025-06-25,SKU018,DC04,2
2025-06-25,SKU019,DC01,0
2025-06-25,SKU019,DC02,4
2025-06-25,SKU019,DC03,5
2025-06-25,SKU019,DC04,4
2025-06-25,SKU020,DC01,3
2025-06-25,SKU020,DC02,3
2025-06-25,SKU020,DC03,0
2025-06-25,SKU020,DC04,2
2025-06-25,SKU021,DC01,1
2025-06-25,SKU021,DC02,1
2025-06-25,SKU021,DC03,2
2025-06-25,SKU021,DC04,0
2025-06-25,SKU022,DC01,0
2025-06-25,SKU022,DC02,0
2025-06-25,SKU022,DC03,0
2025-06-25,SKU022,DC04,0
2025-06-25,SKU023,DC01,0
2025-06-25,SKU023,DC02,3
2025-06-25,SKU023,DC03,3
2025-06-25,SKU023,DC04,1
2025-06-25,SKU024,DC01,0
2025-06-25,SKU024,DC02,2
2025-06-25,SKU024,DC03,1
2025-06-25,SKU024,DC04,0
2025-06-26,SKU001,DC01,0
2025-06-26,SKU001,DC02,0
2025-06-26,SKU001,DC03,1
2025-06-26,SKU001,DC04,0
2025-06-26,SKU002,DC01,1
2025-06-26,SKU002,DC02,1
2025-06-26,SKU002,DC03,1
2025-06-26,SKU002,DC04,0
2025-06-26,SKU003,DC01,0
2025-06-26,SKU003,DC02,0
2025-06-26,SKU003,DC03,3
2025-06-26,SKU003,DC04,2
2025-06-26,SKU004,DC01,0
2025-06-26,SKU004,DC02,1
2025-06-26,SKU004,DC03,0
2025-06-26,SKU004,DC04,0
2025-06-26,SKU005,DC01,3
2025-06-26,SKU005,DC02,2
2025-06-26,SKU005,DC03,0
2025-06-26,SKU005,DC04,2
2025-06-26,SKU006,DC01,2
2025-06-26,SKU006,DC02,2
2025-06-26,SKU006,DC03,3
2025-06-26,SKU006,DC04,2
2025-06-26,SKU007,DC01,0
2025-06-26,SKU007,DC02,0
2025-06-26,SKU007,DC03,1
2025-06-26,SKU007,DC04,0
2025-06-26,SKU008,DC01,1
2025-06-26,SKU008,DC02,1
2025-06-26,SKU008,DC03,1
2025-06-26,SKU008,DC04,1
2025-06-26,SKU009,DC01,2
2025-06-26,SKU009,DC02,1
2025-06-26,SKU009,DC03,2
2025-06-26,SKU009,DC04,1
2025-06-26,SKU010,DC01,0
2025-06-26,SKU010,DC02,2
2025-06-26,SKU010,DC03,2
2025-06-26,SKU010,DC04,3
2025-06-26,SKU011,DC01,4
2025-06-26,SKU011,DC02,3
2025-06-26,SKU011,DC03,3
2025-06-26,SKU011,DC04,2
2025-06-26,SKU012,DC01,0
2025-06-26,SKU012,DC02,0
2025-06-26,SKU012,DC03,1
2025-06-26,SKU012,DC04,0
2025-06-26,SKU013,DC01,2
2025-06-26,SKU013,DC02,2
2025-06-26,SKU013,DC03,0
2025-06-26,SKU013,DC04,0
2025-06-26,SKU014,DC01,4
2025-06-26,SKU014,DC02,1
2025-06-26,SKU014,DC03,1
2025-06-26,SKU014,DC04,2
2025-06-26,SKU015,DC01,0
2025-06-26,SKU015,DC02,0
2025-06-26,SKU015,DC03,0
2025-06-26,SKU015,DC04,0
2025-06-26,SKU016,DC01,0
2025-06-26,SKU016,DC02,0
2025-06-26,SKU016,DC03,1
2025-06-26,SKU016,DC04,1
2025-06-26,SKU017,DC01,0
2025-06-26,SKU017,DC02,0
2025-06-26,SKU017,DC03,0
2025-06-26,SKU017,DC04,0
2025-06-26,SKU018,DC01,2
2025-06-26,SKU018,DC02,1
2025-06-26,SKU018,DC03,1
2025-06-26,SKU018,DC04,3
2025-06-26,SKU019,DC01,0
2025-06-26,SKU019,DC02,3
2025-06-26,SKU019,DC03,3
2025-06-26,SKU019,DC04,2
2025-06-26,SKU020,DC01,2
2025-06-26,SKU020,DC02,2
2025-06-26,SKU020,DC03,0
2025-06-26,SKU020,DC04,2
2025-06-26,SKU021,DC01,0
2025-06-26,SKU021,DC02,1
2025-06-26,SKU021,DC03,1
2025-06-26,SKU021,DC04,1
2025-06-26,SKU022,DC01,0
2025-06-26,SKU022,DC02,0
2025-06-26,SKU022,DC03,0
2025-06-26,SKU022,DC04,0
2025-06-26,SKU023,DC01,0
2025-06-26,SKU023,DC02,0
2025-06-26,SKU023,DC03,2
2025-06-26,SKU023,DC04,2
2025-06-26,SKU024,DC01,2
2025-06-26,SKU024,DC02,3
2025-06-26,SKU024,DC03,1
2025-06-26,SKU024,DC04,0
2025-06-27,SKU001,DC01,0
2025-06-27,SKU001,DC02,1
2025-06-27,SKU001,DC03,1
2025-06-27,SKU001,DC04,0
2025-06-27,SKU002,DC01,1
2025-06-27,SKU002,DC02,0
2025-06-27,SKU002,DC03,1
2025-06-27,SKU002,DC04,0
2025-06-27,SKU003,DC01,0
2025-06-27,SKU003,DC02,0
2025-06-27,SKU003,DC03,1
2025-06-27,SKU003,DC04,1
2025-06-27,SKU004,DC01,0
2025-06-27,SKU004,DC02,1
2025-06-27,SKU004,DC03,0
2025-06-27,SKU004,DC04,0
2025-06-27,SKU005,DC01,0
2025-06-27,SKU005,DC02,0
2025-06-27,SKU005,DC03,0
2025-06-27,SKU005,DC04,2
2025-06-27,SKU006,DC01,3
2025-06-27,SKU006,DC02,3
2025-06-27,SKU006,DC03,1
2025-06-27,SKU006,DC04,3
2025-06-27,SKU007,DC01,0
2025-06-27,SKU007,DC02,0
2025-06-27,SKU007,DC03,0
2025-06-27,SKU007,DC04,0
2025-06-27,SKU008,DC01,1
2025-06-27,SKU008,DC02,1
2025-06-27,SKU008,DC03,1
2025-06-27,SKU008,DC04,1
2025-06-27,SKU009,DC01,1
2025-06-27,SKU009,DC02,2
2025-06-27,SKU009,DC03,2
2025-06-27,SKU009,DC04,1
2025-06-27,SKU010,DC01,0
2025-06-27,SKU010,DC02,3
2025-06-27,SKU010,DC03,3
2025-06-27,SKU010,DC04,3
2025-06-27,SKU011,DC01,2
2025-06-27,SKU011,DC02,1
2025-06-27,SKU011,DC03,2
2025-06-27,SKU011,DC04,3
2025-06-27,SKU012,DC01,0
2025-06-27,SKU012,DC02,0
2025-06-27,SKU012,DC03,0
2025-06-27,SKU012,DC04,0
2025-06-27,SKU013,DC01,2
2025-06-27,SKU013,DC02,6
2025-06-27,SKU013,DC03,0
2025-06-27,SKU013,DC04,0
2025-06-27,SKU014,DC01,3
2025-06-27,SKU014,DC02,1
2025-06-27,SKU014,DC03,3
2025-06-27,SKU014,DC04,3
2025-06-27,SKU015,DC01,0
2025-06-27,SKU015,DC02,0
2025-06-27,SKU015,DC03,0
2025-06-27,SKU015,DC04,0
2025-06-27,SKU016,DC01,0
2025-06-27,SKU016,DC02,0
2025-06-27,SKU016,DC03,2
2025-06-27,SKU016,DC04,2
2025-06-27,SKU017,DC01,0
2025-06-27,SKU017,DC02,0
2025-06-27,SKU017,DC03,0
2025-06-27,SKU017,DC04,0
2025-06-27,SKU018,DC01,2
2025-06-27,SKU018,DC02,0
2025-06-27,SKU018,DC03,0
2025-06-27,SKU018,DC04,0
2025-06-27,SKU019,DC01,0
2025-06-27,SKU019,DC02,2
2025-06-27,SKU019,DC03,3
2025-06-27,SKU019,DC04,2
2025-06-27,SKU020,DC01,2
2025-06-27,SKU020,DC02,2
2025-06-27,SKU020,DC03,0
2025-06-27,SKU020,DC04,2
2025-06-27,SKU021,DC01,1
2025-06-27,SKU021,DC02,1
2025-06-27,SKU021,DC03,2
2025-06-27,SKU021,DC04,2
2025-06-27,SKU022,DC01,0
2025-06-27,SKU022,DC02,0
2025-06-27,SKU022,DC03,0
2025-06-27,SKU022,DC04,0
2025-06-27,SKU023,DC01,0
2025-06-27,SKU023,DC02,0
2025-06-27,SKU023,DC03,1
2025-06-27,SKU023,DC04,2
2025-06-27,SKU024,DC01,2
2025-06-27,SKU024,DC02,2
2025-06-27,SKU024,DC03,2
2025-06-27,SKU024,DC04,0
2025-06-28,SKU001,DC01,0
2025-06-28,SKU001,DC02,0
2025-06-28,SKU001,DC03,0
2025-06-28,SKU001,DC04,0
2025-06-28,SKU002,DC01,1
2025-06-28,SKU002,DC02,0
2025-06-28,SKU002,DC03,1
2025-06-28,SKU002,DC04,0
2025-06-28,SKU003,DC01,0
2025-06-28,SKU003,DC02,0
2025-06-28,SKU003,DC03,2
2025-06-28,SKU003,DC04,2
2025-06-28,SKU004,DC01,0
2025-06-28,SKU004,DC02,0
2025-06-28,SKU004,DC03,0
2025-06-28,SKU004,DC04,0
2025-06-28,SKU005,DC01,2
2025-06-28,SKU005,DC02,0
2025-06-28,SKU005,DC03,0
2025-06-28,SKU005,DC04,4
2025-06-28,SKU006,DC01,4
2025-06-28,SKU006,DC02,2
2025-06-28,SKU006,DC03,0
2025-06-28,SKU006,DC04,3
2025-06-28,SKU007,DC01,0
2025-06-28,SKU007,DC02,0
2025-06-28,SKU007,DC03,0
2025-06-28,SKU007,DC04,0
2025-06-28,SKU008,DC01,1
2025-06-28,SKU008,DC02,1
2025-06-28,SKU008,DC03,1
2025-06-28,SKU008,DC04,1
2025-06-28,SKU009,DC01,1
2025-06-28,SKU009,DC02,1
2025-06-28,SKU009,DC03,0
2025-06-28,SKU009,DC04,2
2025-06-28,SKU010,DC01,0
2025-06-28,SKU010,DC02,2
2025-06-28,SKU010,DC03,1
2025-06-28,SKU010,DC04,3
2025-06-28,SKU011,DC01,2
2025-06-28,SKU011,DC02,4
2025-06-28,SKU011,DC03,2
2025-06-28,SKU011,DC04,2
2025-06-28,SKU012,DC01,0
2025-06-28,SKU012,DC02,0
2025-06-28,SKU012,DC03,0
2025-06-28,SKU012,DC04,0
2025-06-28,SKU013,DC01,1
2025-06-28,SKU013,DC02,4
2025-06-28,SKU013,DC03,0
2025-06-28,SKU013,DC04,0
2025-06-28,SKU014,DC01,4
2025-06-28,SKU014,DC02,1
