receipt_id,receipt_date,sku,location_id,quantity_received,supplier_id
REC001494,2025-03-31,SKU011,DC01,57,SUP03
REC001495,2025-03-31,SKU022,DC03,42,SUP06
REC001496,2025-04-01,SKU013,DC02,20,SUP05
REC001497,2025-04-01,SKU016,DC03,52,SUP08
REC001498,2025-04-02,SKU011,DC03,40,SUP03
REC001499,2025-04-02,SKU018,DC02,58,SUP02
REC001500,2025-04-03,SKU005,DC03,51,SUP05
REC001501,2025-04-03,SKU006,DC01,72,SUP06
REC001502,2025-04-03,SKU017,DC03,56,SUP01
REC001503,2025-04-03,SKU024,DC01,75,SUP08
REC001504,2025-04-04,SKU008,DC01,26,SUP08
REC001505,2025-04-04,SKU010,DC02,68,SUP02
REC001506,2025-04-04,SKU011,DC02,66,SUP03
REC001507,2025-04-04,SKU013,DC01,57,SUP05
REC001508,2025-04-04,SKU015,DC04,17,SUP07
REC001509,2025-04-05,SKU004,DC01,55,SUP04
REC001510,2025-04-05,SKU011,DC02,23,SUP03
REC001511,2025-04-05,SKU019,DC03,75,SUP03
REC001512,2025-04-05,SKU019,DC04,27,SUP03
REC001513,2025-04-06,SKU024,DC03,72,SUP08
REC001514,2025-04-07,SKU002,DC02,68,SUP02
REC001515,2025-04-07,SKU006,DC01,72,SUP06
REC001516,2025-04-07,SKU009,DC03,26,SUP01
REC001517,2025-04-07,SKU010,DC03,64,SUP02
REC001518,2025-04-07,SKU019,DC04,44,SUP03
REC001519,2025-04-07,SKU022,DC01,64,SUP06
REC001520,2025-04-08,SKU001,DC02,17,SUP01
REC001521,2025-04-08,SKU011,DC01,42,SUP03
REC001522,2025-04-08,SKU017,DC03,63,SUP01
REC001523,2025-04-08,SKU018,DC03,18,SUP02
REC001524,2025-04-08,SKU021,DC02,64,SUP05
REC001525,2025-04-08,SKU021,DC04,26,SUP05
REC001526,2025-04-09,SKU003,DC02,20,SUP03
REC001527,2025-04-09,SKU005,DC02,27,SUP05
REC001528,2025-04-09,SKU024,DC02,53,SUP08
REC001529,2025-04-10,SKU013,DC03,60,SUP05
REC001530,2025-04-11,SKU001,DC04,46,SUP01
REC001531,2025-04-11,SKU002,DC03,40,SUP02
REC001532,2025-04-11,SKU004,DC03,57,SUP04
REC001533,2025-04-11,SKU005,DC01,47,SUP05
REC001534,2025-04-11,SKU019,DC03,24,SUP03
REC001535,2025-04-11,SKU021,DC02,26,SUP05
REC001536,2025-04-12,SKU007,DC03,48,SUP07
REC001537,2025-04-12,SKU007,DC04,16,SUP07
REC001538,2025-04-13,SKU017,DC01,34,SUP01
REC001539,2025-04-14,SKU002,DC03,25,SUP02
REC001540,2025-04-14,SKU007,DC01,73,SUP07
REC001541,2025-04-15,SKU006,DC04,25,SUP06
REC001542,2025-04-15,SKU013,DC04,36,SUP05
REC001543,2025-04-15,SKU014,DC03,40,SUP06
REC001544,2025-04-15,SKU015,DC01,23,SUP07
REC001545,2025-04-16,SKU004,DC03,41,SUP04
REC001546,2025-04-16,SKU005,DC01,29,SUP05
REC001547,2025-04-16,SKU022,DC04,21,SUP06
REC001548,2025-04-17,SKU004,DC02,30,SUP04
REC001549,2025-04-17,SKU016,DC01,38,SUP08
REC001550,2025-04-18,SKU002,DC01,64,SUP02
REC001551,2025-04-18,SKU009,DC01,37,SUP01
REC001552,2025-04-18,SKU009,DC03,71,SUP01
REC001553,2025-04-19,SKU023,DC01,32,SUP07
REC001554,2025-04-20,SKU003,DC04,35,SUP03
REC001555,2025-04-21,SKU009,DC01,69,SUP01
REC001556,2025-04-21,SKU015,DC04,56,SUP07
REC001557,2025-04-21,SKU016,DC01,70,SUP08
REC001558,2025-04-21,SKU016,DC03,62,SUP08
REC001559,2025-04-21,SKU020,DC01,63,SUP04
REC001560,2025-04-22,SKU003,DC01,59,SUP03
REC001561,2025-04-22,SKU007,DC01,34,SUP07
REC001562,2025-04-22,SKU020,DC04,44,SUP04
REC001563,2025-04-23,SKU003,DC03,36,SUP03
REC001564,2025-04-23,SKU004,DC02,28,SUP04
REC001565,2025-04-24,SKU014,DC04,74,SUP06
REC001566,2025-04-25,SKU002,DC04,39,SUP02
REC001567,2025-04-25,SKU004,DC03,51,SUP04
REC001568,2025-04-25,SKU014,DC04,67,SUP06
REC001569,2025-04-26,SKU002,DC04,70,SUP02
REC001570,2025-04-26,SKU008,DC01,59,SUP08
REC001571,2025-04-26,SKU011,DC01,34,SUP03
REC001572,2025-04-26,SKU019,DC04,51,SUP03
REC001573,2025-04-27,SKU002,DC01,28,SUP02
REC001574,2025-04-27,SKU008,DC01,53,SUP08
REC001575,2025-04-27,SKU014,DC02,29,SUP06
REC001576,2025-04-27,SKU015,DC01,67,SUP07
REC001577,2025-04-27,SKU018,DC03,45,SUP02
REC001578,2025-04-27,SKU018,DC04,30,SUP02
REC001579,2025-04-27,SKU021,DC01,40,SUP05
REC001580,2025-04-28,SKU015,DC04,42,SUP07
REC001581,2025-04-28,SKU017,DC02,65,SUP01
REC001582,2025-04-29,SKU011,DC01,71,SUP03
REC001583,2025-04-29,SKU018,DC02,21,SUP02
REC001584,2025-04-30,SKU005,DC01,29,SUP05
REC001585,2025-04-30,SKU005,DC03,49,SUP05
REC001586,2025-04-30,SKU013,DC04,48,SUP05
REC001587,2025-04-30,SKU015,DC01,60,SUP07
REC001588,2025-04-30,SKU015,DC03,60,SUP07
REC001589,2025-04-30,SKU017,DC02,63,SUP01
REC001590,2025-05-01,SKU004,DC02,51,SUP04
REC001591,2025-05-01,SKU004,DC04,61,SUP04
REC001592,2025-05-01,SKU015,DC01,33,SUP07
REC001593,2025-05-01,SKU015,DC04,29,SUP07
REC001594,2025-05-02,SKU001,DC01,33,SUP01
REC001595,2025-05-02,SKU001,DC04,45,SUP01
REC001596,2025-05-02,SKU019,DC04,68,SUP03
REC001597,2025-05-03,SKU022,DC01,57,SUP06
REC001598,2025-05-04,SKU002,DC04,75,SUP02
REC001599,2025-05-04,SKU009,DC04,39,SUP01
REC001600,2025-05-04,SKU010,DC04,20,SUP02
REC001601,2025-05-05,SKU023,DC03,16,SUP07
REC001602,2025-05-06,SKU007,DC01,70,SUP07
REC001603,2025-05-06,SKU014,DC04,68,SUP06
REC001604,2025-05-06,SKU017,DC01,18,SUP01
REC001605,2025-05-06,SKU018,DC02,34,SUP02
REC001606,2025-05-06,SKU023,DC04,42,SUP07
REC001607,2025-05-06,SKU024,DC02,55,SUP08
REC001608,2025-05-07,SKU012,DC01,41,SUP04
REC001609,2025-05-07,SKU018,DC01,56,SUP02
REC001610,2025-05-08,SKU008,DC01,17,SUP08
REC001611,2025-05-08,SKU016,DC04,44,SUP08
REC001612,2025-05-08,SKU020,DC02,54,SUP04
REC001613,2025-05-09,SKU003,DC04,72,SUP03
REC001614,2025-05-09,SKU024,DC02,68,SUP08
REC001615,2025-05-10,SKU006,DC01,48,SUP06
REC001616,2025-05-10,SKU007,DC01,42,SUP07
REC001617,2025-05-10,SKU009,DC02,44,SUP01
REC001618,2025-05-10,SKU011,DC03,52,SUP03
REC001619,2025-05-10,SKU016,DC03,64,SUP08
REC001620,2025-05-10,SKU017,DC03,30,SUP01
REC001621,2025-05-11,SKU011,DC03,47,SUP03
REC001622,2025-05-11,SKU016,DC04,16,SUP08
REC001623,2025-05-11,SKU018,DC03,17,SUP02
REC001624,2025-05-11,SKU021,DC02,62,SUP05
REC001625,2025-05-12,SKU002,DC04,33,SUP02
REC001626,2025-05-12,SKU008,DC04,43,SUP08
REC001627,2025-05-12,SKU011,DC03,24,SUP03
REC001628,2025-05-12,SKU013,DC01,29,SUP05
REC001629,2025-05-12,SKU017,DC04,19,SUP01
REC001630,2025-05-12,SKU023,DC02,72,SUP07
REC001631,2025-05-13,SKU006,DC01,42,SUP06
REC001632,2025-05-13,SKU011,DC01,50,SUP03
REC001633,2025-05-13,SKU011,DC03,43,SUP03
REC001634,2025-05-13,SKU018,DC01,70,SUP02
REC001635,2025-05-14,SKU010,DC02,35,SUP02
REC001636,2025-05-14,SKU021,DC03,22,SUP05
REC001637,2025-05-14,SKU024,DC02,35,SUP08
REC001638,2025-05-15,SKU003,DC04,51,SUP03
REC001639,2025-05-15,SKU013,DC03,47,SUP05
REC001640,2025-05-15,SKU014,DC02,32,SUP06
REC001641,2025-05-15,SKU015,DC03,41,SUP07
REC001642,2025-05-15,SKU018,DC03,41,SUP02
REC001643,2025-05-16,SKU008,DC04,75,SUP08
REC001644,2025-05-16,SKU016,DC04,67,SUP08
REC001645,2025-05-17,SKU014,DC02,74,SUP06
REC001646,2025-05-17,SKU019,DC04,32,SUP03
REC001647,2025-05-18,SKU018,DC03,46,SUP02
REC001648,2025-05-19,SKU002,DC01,18,SUP02
REC001649,2025-05-19,SKU002,DC02,50,SUP02
REC001650,2025-05-19,SKU013,DC01,46,SUP05
REC001651,2025-05-19,SKU018,DC02,21,SUP02
REC001652,2025-05-20,SKU007,DC01,73,SUP07
REC001653,2025-05-20,SKU011,DC03,23,SUP03
REC001654,2025-05-21,SKU001,DC02,72,SUP01
REC001655,2025-05-21,SKU009,DC03,50,SUP01
REC001656,2025-05-21,SKU009,DC04,28,SUP01
REC001657,2025-05-22,SKU010,DC01,19,SUP02
REC001658,2025-05-22,SKU010,DC03,32,SUP02
REC001659,2025-05-22,SKU022,DC01,46,SUP06
REC001660,2025-05-23,SKU006,DC02,37,SUP06
REC001661,2025-05-23,SKU012,DC01,19,SUP04
REC001662,2025-05-23,SKU020,DC04,68,SUP04
REC001663,2025-05-24,SKU006,DC03,43,SUP06
REC001664,2025-05-24,SKU015,DC04,19,SUP07
REC001665,2025-05-24,SKU019,DC04,36,SUP03
REC001666,2025-05-24,SKU021,DC02,41,SUP05
REC001667,2025-05-24,SKU022,DC02,54,SUP06
REC001668,2025-05-24,SKU023,DC04,23,SUP07
REC001669,2025-05-25,SKU004,DC02,52,SUP04
REC001670,2025-05-25,SKU006,DC02,41,SUP06
REC001671,2025-05-25,SKU020,DC02,55,SUP04
REC001672,2025-05-25,SKU022,DC03,47,SUP06
REC001673,2025-05-25,SKU023,DC03,25,SUP07
REC001674,2025-05-26,SKU004,DC04,15,SUP04
REC001675,2025-05-26,SKU005,DC03,16,SUP05
REC001676,2025-05-27,SKU002,DC04,54,SUP02
REC001677,2025-05-27,SKU008,DC04,24,SUP08
REC001678,2025-05-27,SKU009,DC04,56,SUP01
REC001679,2025-05-27,SKU020,DC01,63,SUP04
REC001680,2025-05-28,SKU009,DC03,21,SUP01
REC001681,2025-05-28,SKU014,DC02,74,SUP06
REC001682,2025-05-28,SKU020,DC04,55,SUP04
REC001683,2025-05-28,SKU021,DC03,70,SUP05
REC001684,2025-05-29,SKU003,DC03,64,SUP03
REC001685,2025-05-30,SKU001,DC03,29,SUP01
REC001686,2025-05-30,SKU006,DC02,42,SUP06
REC001687,2025-05-30,SKU010,DC04,51,SUP02
REC001688,2025-05-30,SKU019,DC03,54,SUP03
REC001689,2025-05-30,SKU021,DC02,66,SUP05
REC001690,2025-05-31,SKU005,DC02,54,SUP05
REC001691,2025-05-31,SKU015,DC02,36,SUP07
REC001692,2025-05-31,SKU015,DC03,74,SUP07
REC001693,2025-05-31,SKU016,DC04,27,SUP08
REC001694,2025-05-31,SKU022,DC01,47,SUP06
REC001695,2025-05-31,SKU023,DC01,50,SUP07
REC001696,2025-05-31,SKU024,DC01,18,SUP08
REC001697,2025-06-01,SKU008,DC02,33,SUP08
REC001698,2025-06-01,SKU009,DC02,34,SUP01
REC001699,2025-06-01,SKU010,DC03,36,SUP02
REC001700,2025-06-02,SKU005,DC04,68,SUP05
REC001701,2025-06-02,SKU016,DC02,51,SUP08
REC001702,2025-06-03,SKU003,DC04,26,SUP03
REC001703,2025-06-03,SKU011,DC04,69,SUP03
REC001704,2025-06-03,SKU023,DC04,22,SUP07
REC001705,2025-06-04,SKU012,DC01,22,SUP04
REC001706,2025-06-04,SKU015,DC01,19,SUP07
REC001707,2025-06-05,SKU016,DC01,42,SUP08
REC001708,2025-06-06,SKU014,DC01,58,SUP06
REC001709,2025-06-07,SKU003,DC04,27,SUP03
REC001710,2025-06-07,SKU008,DC01,58,SUP08
REC001711,2025-06-07,SKU008,DC04,45,SUP08
REC001712,2025-06-07,SKU018,DC03,60,SUP02
REC001713,2025-06-08,SKU015,DC03,25,SUP07
REC001714,2025-06-08,SKU019,DC03,55,SUP03
REC001715,2025-06-08,SKU020,DC02,37,SUP04
REC001716,2025-06-09,SKU011,DC03,17,SUP03
REC001717,2025-06-09,SKU013,DC01,70,SUP05
REC001718,2025-06-09,SKU024,DC02,57,SUP08
REC001719,2025-06-10,SKU004,DC02,21,SUP04
REC001720,2025-06-10,SKU011,DC02,63,SUP03
REC001721,2025-06-10,SKU020,DC02,15,SUP04
REC001722,2025-06-11,SKU006,DC03,42,SUP06
REC001723,2025-06-11,SKU014,DC01,58,SUP06
REC001724,2025-06-11,SKU024,DC02,16,SUP08
REC001725,2025-06-12,SKU001,DC04,68,SUP01
REC001726,2025-06-12,SKU010,DC04,30,SUP02
REC001727,2025-06-12,SKU013,DC02,60,SUP05
REC001728,2025-06-13,SKU008,DC01,16,SUP08
REC001729,2025-06-13,SKU011,DC03,71,SUP03
REC001730,2025-06-15,SKU001,DC03,68,SUP01
REC001731,2025-06-15,SKU008,DC04,75,SUP08
REC001732,2025-06-15,SKU016,DC03,38,SUP08
REC001733,2025-06-15,SKU018,DC04,30,SUP02
REC001734,2025-06-16,SKU006,DC04,37,SUP06
REC001735,2025-06-16,SKU007,DC04,48,SUP07
REC001736,2025-06-16,SKU011,DC01,30,SUP03
REC001737,2025-06-16,SKU011,DC04,29,SUP03
REC001738,2025-06-16,SKU015,DC04,51,SUP07
REC001739,2025-06-16,SKU023,DC04,28,SUP07
REC001740,2025-06-17,SKU014,DC04,37,SUP06
REC001741,2025-06-18,SKU009,DC04,68,SUP01
REC001742,2025-06-18,SKU014,DC01,51,SUP06
REC001743,2025-06-18,SKU014,DC03,43,SUP06
REC001744,2025-06-18,SKU015,DC01,47,SUP07
REC001745,2025-06-19,SKU006,DC04,47,SUP06
REC001746,2025-06-19,SKU009,DC03,20,SUP01
REC001747,2025-06-19,SKU010,DC03,22,SUP02
REC001748,2025-06-19,SKU012,DC04,46,SUP04
REC001749,2025-06-20,SKU001,DC01,50,SUP01
REC001750,2025-06-20,SKU004,DC02,54,SUP04
REC001751,2025-06-20,SKU006,DC01,49,SUP06
REC001752,2025-06-20,SKU008,DC04,42,SUP08
REC001753,2025-06-20,SKU011,DC01,53,SUP03
REC001754,2025-06-20,SKU021,DC01,64,SUP05
REC001755,2025-06-20,SKU021,DC03,56,SUP05
REC001756,2025-06-21,SKU003,DC03,25,SUP03
REC001757,2025-06-21,SKU006,DC04,65,SUP06
REC001758,2025-06-21,SKU009,DC02,16,SUP01
REC001759,2025-06-21,SKU015,DC03,41,SUP07
REC001760,2025-06-21,SKU019,DC03,32,SUP03
REC001761,2025-06-22,SKU010,DC02,43,SUP02
REC001762,2025-06-22,SKU016,DC03,64,SUP08
REC001763,2025-06-22,SKU018,DC02,49,SUP02
REC001764,2025-06-22,SKU023,DC03,41,SUP07
REC001765,2025-06-22,SKU024,DC01,57,SUP08
REC001766,2025-06-23,SKU008,DC03,33,SUP08
REC001767,2025-06-23,SKU018,DC04,41,SUP02
REC001768,2025-06-23,SKU019,DC02,46,SUP03
REC001769,2025-06-23,SKU020,DC04,62,SUP04
REC001770,2025-06-23,SKU021,DC04,47,SUP05
REC001771,2025-06-24,SKU002,DC03,70,SUP02
REC001772,2025-06-24,SKU007,DC01,53,SUP07
REC001773,2025-06-24,SKU009,DC01,72,SUP01
REC001774,2025-06-24,SKU014,DC02,58,SUP06
REC001775,2025-06-25,SKU006,DC02,68,SUP06
REC001776,2025-06-25,SKU007,DC01,42,SUP07
REC001777,2025-06-25,SKU019,DC02,38,SUP03
REC001778,2025-06-25,SKU023,DC02,47,SUP07
REC001779,2025-06-26,SKU008,DC04,73,SUP08
REC001780,2025-06-26,SKU011,DC03,34,SUP03
REC001781,2025-06-26,SKU015,DC03,52,SUP07
REC001782,2025-06-26,SKU021,DC01,20,SUP05
REC001783,2025-06-26,SKU024,DC03,26,SUP08
REC001784,2025-06-27,SKU005,DC04,71,SUP05
REC001785,2025-06-27,SKU020,DC04,50,SUP04
REC001786,2025-06-28,SKU010,DC03,15,SUP02
REC001787,2025-06-29,SKU002,DC02,64,SUP02
REC001788,2025-06-29,SKU009,DC02,67,SUP01
REC001789,2025-06-30,SKU017,DC04,41,SUP01
REC001790,2025-06-30,SKU019,DC01,69,SUP03
REC001791,2025-06-30,SKU020,DC01,75,SUP04
REC001792,2025-07-01,SKU004,DC01,59,SUP04
REC001793,2025-07-01,SKU016,DC02,15,SUP08
REC001794,2025-07-01,SKU016,DC04,67,SUP08
REC001795,2025-07-02,SKU001,DC04,50,SUP01
REC001796,2025-07-02,SKU007,DC02,62,SUP07
REC001797,2025-07-03,SKU006,DC04,64,SUP06
REC001798,2025-07-03,SKU011,DC03,58,SUP03
REC001799,2025-07-03,SKU016,DC01,44,SUP08
REC001800,2025-07-04,SKU011,DC03,37,SUP03
REC001801,2025-07-04,SKU013,DC03,40,SUP05
REC001802,2025-07-05,SKU009,DC02,68,SUP01
REC001803,2025-07-05,SKU010,DC02,28,SUP02
REC001804,2025-07-06,SKU004,DC01,35,SUP04
REC001805,2025-07-06,SKU009,DC02,71,SUP01
REC001806,2025-07-06,SKU018,DC04,41,SUP02
REC001807,2025-07-06,SKU019,DC03,33,SUP03
REC001808,2025-07-07,SKU002,DC02,25,SUP02
REC001809,2025-07-07,SKU006,DC04,31,SUP06
REC001810,2025-07-07,SKU007,DC01,58,SUP07
REC001811,2025-07-08,SKU003,DC03,57,SUP03
REC001812,2025-07-08,SKU011,DC04,45,SUP03
REC001813,2025-07-08,SKU012,DC04,50,SUP04
REC001814,2025-07-08,SKU017,DC03,29,SUP01
REC001815,2025-07-08,SKU023,DC01,36,SUP07
REC001816,2025-07-09,SKU019,DC03,21,SUP03
REC001817,2025-07-09,SKU023,DC04,21,SUP07
REC001818,2025-07-10,SKU012,DC03,67,SUP04
REC001819,2025-07-10,SKU015,DC01,64,SUP07
REC001820,2025-07-10,SKU020,DC01,21,SUP04
REC001821,2025-07-11,SKU002,DC02,39,SUP02
REC001822,2025-07-11,SKU007,DC03,59,SUP07
REC001823,2025-07-11,SKU009,DC02,19,SUP01
REC001824,2025-07-11,SKU010,DC03,69,SUP02
REC001825,2025-07-11,SKU011,DC04,73,SUP03
REC001826,2025-07-11,SKU015,DC03,59,SUP07
REC001827,2025-07-11,SKU022,DC04,15,SUP06
REC001828,2025-07-12,SKU002,DC01,35,SUP02
REC001829,2025-07-12,SKU004,DC03,67,SUP04
REC001830,2025-07-12,SKU006,DC01,62,SUP06
REC001831,2025-07-12,SKU012,DC04,30,SUP04
REC001832,2025-07-12,SKU016,DC02,35,SUP08
REC001833,2025-07-12,SKU019,DC02,44,SUP03
REC001834,2025-07-13,SKU004,DC04,72,SUP04
REC001835,2025-07-13,SKU006,DC02,18,SUP06
REC001836,2025-07-13,SKU008,DC01,51,SUP08
REC001837,2025-07-13,SKU015,DC02,23,SUP07
REC001838,2025-07-14,SKU006,DC04,17,SUP06
REC001839,2025-07-14,SKU007,DC02,33,SUP07
REC001840,2025-07-14,SKU015,DC01,62,SUP07
REC001841,2025-07-15,SKU009,DC01,23,SUP01
REC001842,2025-07-15,SKU020,DC02,51,SUP04
REC001843,2025-07-15,SKU020,DC04,41,SUP04
REC001844,2025-07-15,SKU021,DC03,64,SUP05
REC001845,2025-07-16,SKU005,DC04,17,SUP05
REC001846,2025-07-16,SKU006,DC03,47,SUP06
REC001847,2025-07-16,SKU007,DC01,29,SUP07
REC001848,2025-07-16,SKU017,DC02,52,SUP01
REC001849,2025-07-17,SKU003,DC01,72,SUP03
REC001850,2025-07-17,SKU013,DC04,48,SUP05
REC001851,2025-07-17,SKU014,DC04,63,SUP06
REC001852,2025-07-18,SKU001,DC03,50,SUP01
REC001853,2025-07-18,SKU017,DC04,38,SUP01
REC001854,2025-07-18,SKU021,DC01,38,SUP05
REC001855,2025-07-18,SKU022,DC01,19,SUP06
REC001856,2025-07-19,SKU011,DC01,19,SUP03
REC001857,2025-07-19,SKU011,DC02,20,SUP03
REC001858,2025-07-19,SKU013,DC03,22,SUP05
REC001859,2025-07-19,SKU017,DC03,31,SUP01
REC001860,2025-07-20,SKU007,DC03,46,SUP07
REC001861,2025-07-20,SKU009,DC01,48,SUP01
REC001862,2025-07-20,SKU024,DC04,20,SUP08
REC001863,2025-07-21,SKU018,DC04,59,SUP02
REC001864,2025-07-22,SKU002,DC04,58,SUP02
REC001865,2025-07-23,SKU007,DC03,24,SUP07
REC001866,2025-07-23,SKU008,DC01,60,SUP08
REC001867,2025-07-23,SKU009,DC02,38,SUP01
REC001868,2025-07-23,SKU013,DC02,55,SUP05
REC001869,2025-07-24,SKU005,DC02,67,SUP05
REC001870,2025-07-24,SKU020,DC02,17,SUP04
REC001871,2025-07-24,SKU024,DC03,34,SUP08
REC001872,2025-07-25,SKU003,DC04,21,SUP03
REC001873,2025-07-26,SKU005,DC03,27,SUP05
REC001874,2025-07-26,SKU008,DC03,22,SUP08
REC001875,2025-07-26,SKU015,DC04,72,SUP07
REC001876,2025-07-26,SKU016,DC01,47,SUP08
REC001877,2025-07-26,SKU023,DC03,42,SUP07
REC001878,2025-07-27,SKU004,DC02,65,SUP04
REC001879,2025-07-27,SKU005,DC04,71,SUP05
REC001880,2025-07-27,SKU016,DC01,72,SUP08
REC001881,2025-07-27,SKU019,DC02,72,SUP03
REC001882,2025-07-27,SKU021,DC04,28,SUP05
REC001883,2025-07-28,SKU020,DC03,21,SUP04
REC001884,2025-07-28,SKU022,DC04,64,SUP06
REC001885,2025-07-28,SKU023,DC02,19,SUP07
REC001886,2025-07-29,SKU013,DC04,21,SUP05
REC001887,2025-07-30,SKU001,DC01,69,SUP01
REC001888,2025-07-30,SKU009,DC03,16,SUP01
REC001889,2025-07-31,SKU006,DC01,36,SUP06
REC001890,2025-07-31,SKU024,DC02,27,SUP08
REC001891,2025-07-31,SKU024,DC03,73,SUP08
REC001892,2025-08-01,SKU014,DC03,72,SUP06
REC001893,2025-08-01,SKU015,DC01,53,SUP07
REC001894,2025-08-01,SKU016,DC02,45,SUP08
REC001895,2025-08-02,SKU001,DC03,58,SUP01
REC001896,2025-08-02,SKU010,DC01,32,SUP02
REC001897,2025-08-02,SKU011,DC02,42,SUP03
REC001898,2025-08-02,SKU017,DC04,45,SUP01
REC001899,2025-08-02,SKU018,DC04,75,SUP02
REC001900,2025-08-02,SKU021,DC01,37,SUP05
REC001901,2025-08-02,SKU023,DC01,36,SUP07
REC001902,2025-08-03,SKU004,DC04,58,SUP04
REC001903,2025-08-03,SKU012,DC01,58,SUP04
REC001904,2025-08-03,SKU013,DC04,42,SUP05
REC001905,2025-08-04,SKU003,DC03,68,SUP03
REC001906,2025-08-04,SKU013,DC04,22,SUP05
REC001907,2025-08-05,SKU009,DC01,40,SUP01
REC001908,2025-08-05,SKU012,DC03,21,SUP04
REC001909,2025-08-06,SKU006,DC03,75,SUP06
REC001910,2025-08-06,SKU016,DC03,65,SUP08
REC001911,2025-08-06,SKU023,DC04,33,SUP07
REC001912,2025-08-07,SKU002,DC03,46,SUP02
REC001913,2025-08-07,SKU013,DC02,31,SUP05
REC001914,2025-08-07,SKU019,DC01,19,SUP03
REC001915,2025-08-07,SKU024,DC02,45,SUP08
REC001916,2025-08-08,SKU003,DC04,52,SUP03
REC001917,2025-08-08,SKU005,DC04,42,SUP05
REC001918,2025-08-08,SKU008,DC01,46,SUP08
REC001919,2025-08-08,SKU014,DC03,25,SUP06
REC001920,2025-08-08,SKU019,DC04,59,SUP03
REC001921,2025-08-09,SKU009,DC01,61,SUP01
REC001922,2025-08-10,SKU001,DC02,19,SUP01
REC001923,2025-08-11,SKU003,DC01,33,SUP03
REC001924,2025-08-11,SKU006,DC03,24,SUP06
REC001925,2025-08-11,SKU023,DC02,48,SUP07
REC001926,2025-08-12,SKU018,DC04,71,SUP02
REC001927,2025-08-13,SKU001,DC04,71,SUP01
REC001928,2025-08-13,SKU011,DC03,43,SUP03
REC001929,2025-08-13,SKU017,DC01,26,SUP01
REC001930,2025-08-13,SKU018,DC02,65,SUP02
REC001931,2025-08-14,SKU002,DC03,42,SUP02
REC001932,2025-08-14,SKU019,DC03,16,SUP03
REC001933,2025-08-14,SKU020,DC04,46,SUP04
REC001934,2025-08-15,SKU018,DC01,15,SUP02
REC001935,2025-08-15,SKU024,DC04,56,SUP08
REC001936,2025-08-16,SKU001,DC03,62,SUP01
REC001937,2025-08-16,SKU013,DC04,43,SUP05
REC001938,2025-08-16,SKU015,DC03,47,SUP07
REC001939,2025-08-16,SKU021,DC02,73,SUP05
REC001940,2025-08-17,SKU002,DC02,40,SUP02
REC001941,2025-08-17,SKU003,DC03,18,SUP03
REC001942,2025-08-17,SKU020,DC04,23,SUP04
REC001943,2025-08-18,SKU008,DC03,71,SUP08
REC001944,2025-08-18,SKU010,DC01,66,SUP02
REC001945,2025-08-18,SKU012,DC04,33,SUP04
REC001946,2025-08-18,SKU016,DC02,52,SUP08
REC001947,2025-08-19,SKU009,DC01,68,SUP01
REC001948,2025-08-19,SKU018,DC03,39,SUP02
REC001949,2025-08-19,SKU022,DC03,74,SUP06
REC001950,2025-08-19,SKU023,DC04,50,SUP07
REC001951,2025-08-20,SKU008,DC01,31,SUP08
REC001952,2025-08-20,SKU012,DC01,25,SUP04
REC001953,2025-08-20,SKU012,DC03,42,SUP04
REC001954,2025-08-21,SKU006,DC03,27,SUP06
REC001955,2025-08-21,SKU012,DC03,67,SUP04
REC001956,2025-08-21,SKU019,DC03,41,SUP03
REC001957,2025-08-22,SKU001,DC03,53,SUP01
REC001958,2025-08-22,SKU005,DC04,72,SUP05
REC001959,2025-08-23,SKU001,DC04,49,SUP01
REC001960,2025-08-23,SKU008,DC02,60,SUP08
REC001961,2025-08-23,SKU009,DC03,70,SUP01
REC001962,2025-08-25,SKU002,DC02,27,SUP02
REC001963,2025-08-25,SKU002,DC03,29,SUP02
REC001964,2025-08-25,SKU003,DC03,64,SUP03
REC001965,2025-08-25,SKU012,DC04,45,SUP04
REC001966,2025-08-25,SKU014,DC04,50,SUP06
REC001967,2025-08-25,SKU016,DC01,28,SUP08
REC001968,2025-08-25,SKU020,DC01,51,SUP04
REC001969,2025-08-26,SKU003,DC04,29,SUP03
REC001970,2025-08-26,SKU007,DC02,31,SUP07
REC001971,2025-08-26,SKU018,DC04,33,SUP02
REC001972,2025-08-26,SKU019,DC01,48,SUP03
REC001973,2025-08-26,SKU022,DC04,66,SUP06
REC001974,2025-08-27,SKU006,DC03,44,SUP06
REC001975,2025-08-27,SKU007,DC04,56,SUP07
REC001976,2025-08-27,SKU009,DC04,66,SUP01
REC001977,2025-08-27,SKU018,DC03,47,SUP02
REC001978,2025-08-28,SKU005,DC04,50,SUP05
REC001979,2025-08-28,SKU008,DC01,62,SUP08
REC001980,2025-08-28,SKU010,DC02,63,SUP02
REC001981,2025-08-28,SKU022,DC04,33,SUP06
REC001982,2025-08-28,SKU024,DC03,75,SUP08
REC001983,2025-08-29,SKU005,DC03,38,SUP05
REC001984,2025-08-29,SKU006,DC01,33,SUP06
REC001985,2025-08-29,SKU019,DC03,61,SUP03
REC001986,2025-08-29,SKU019,DC04,16,SUP03
REC001987,2025-08-30,SKU001,DC01,59,SUP01
REC001988,2025-08-30,SKU008,DC01,28,SUP08
REC001989,2025-08-30,SKU016,DC04,62,SUP08
REC001990,2025-08-30,SKU017,DC02,67,SUP01
REC001991,2025-08-30,SKU018,DC04,43,SUP02
