snapshot_date,sku,location_id,opening_quantity,units_sold,units_received,closing_quantity
2025-08-17,SKU017,DC02,0,0,0,0
2025-08-17,SKU017,DC03,0,0,0,0
2025-08-17,SKU017,DC04,18,4,0,14
2025-08-17,SKU018,DC01,43,1,0,42
2025-08-17,SKU018,DC02,150,1,0,149
2025-08-17,SKU018,DC03,136,1,0,135
2025-08-17,SKU018,DC04,208,2,0,206
2025-08-17,SKU019,DC01,0,0,0,0
2025-08-17,SKU019,DC02,75,2,0,73
2025-08-17,SKU019,DC03,119,2,0,117
2025-08-17,SKU019,DC04,41,1,0,40
2025-08-17,SKU020,DC01,5,3,0,2
2025-08-17,SKU020,DC02,21,1,0,20
2025-08-17,SKU020,DC03,0,0,0,0
2025-08-17,SKU020,DC04,213,2,23,234
2025-08-17,SKU021,DC01,247,2,0,245
2025-08-17,SKU021,DC02,667,1,0,666
2025-08-17,SKU021,DC03,378,1,0,377
2025-08-17,SKU021,DC04,88,1,0,87
2025-08-17,SKU022,DC01,0,0,0,0
2025-08-17,SKU022,DC02,0,0,0,0
2025-08-17,SKU022,DC03,0,0,0,0
2025-08-17,SKU022,DC04,1,1,0,0
2025-08-17,SKU023,DC01,9,2,0,7
2025-08-17,SKU023,DC02,347,4,0,343
2025-08-17,SKU023,DC03,0,0,0,0
2025-08-17,SKU023,DC04,34,2,0,32
2025-08-17,SKU024,DC01,306,1,0,305
2025-08-17,SKU024,DC02,339,1,0,338
2025-08-17,SKU024,DC03,270,4,0,266
2025-08-17,SKU024,DC04,54,1,0,53
2025-08-18,SKU001,DC01,598,0,0,598
2025-08-18,SKU001,DC02,467,0,0,467
2025-08-18,SKU001,DC03,774,1,0,773
2025-08-18,SKU001,DC04,1065,0,0,1065
2025-08-18,SKU002,DC01,652,1,0,651
2025-08-18,SKU002,DC02,422,1,0,421
2025-08-18,SKU002,DC03,880,1,0,879
2025-08-18,SKU002,DC04,529,1,0,528
2025-08-18,SKU003,DC01,46,1,0,45
2025-08-18,SKU003,DC02,0,0,0,0
2025-08-18,SKU003,DC03,71,1,0,70
2025-08-18,SKU003,DC04,132,2,0,130
2025-08-18,SKU004,DC01,0,0,0,0
2025-08-18,SKU004,DC02,69,1,0,68
2025-08-18,SKU004,DC03,0,0,0,0
2025-08-18,SKU004,DC04,61,3,0,58
2025-08-18,SKU005,DC01,0,0,0,0
2025-08-18,SKU005,DC02,0,0,0,0
2025-08-18,SKU005,DC03,0,0,0,0
2025-08-18,SKU005,DC04,73,3,0,70
2025-08-18,SKU006,DC01,97,1,0,96
2025-08-18,SKU006,DC02,0,0,0,0
2025-08-18,SKU006,DC03,74,3,0,71
2025-08-18,SKU006,DC04,83,2,0,81
2025-08-18,SKU007,DC01,1358,0,0,1358
2025-08-18,SKU007,DC02,510,0,0,510
2025-08-18,SKU007,DC03,1104,0,0,1104
2025-08-18,SKU007,DC04,673,0,0,673
2025-08-18,SKU008,DC01,571,1,0,570
2025-08-18,SKU008,DC02,0,0,0,0
2025-08-18,SKU008,DC03,346,1,71,416
2025-08-18,SKU008,DC04,271,1,0,270
2025-08-18,SKU009,DC01,238,1,0,237
2025-08-18,SKU009,DC02,498,1,0,497
2025-08-18,SKU009,DC03,251,1,0,250
2025-08-18,SKU009,DC04,42,1,0,41
2025-08-18,SKU010,DC01,0,0,66,66
2025-08-18,SKU010,DC02,85,1,0,84
2025-08-18,SKU010,DC03,0,0,0,0
2025-08-18,SKU010,DC04,0,0,0,0
2025-08-18,SKU011,DC01,40,2,0,38
2025-08-18,SKU011,DC02,13,1,0,12
2025-08-18,SKU011,DC03,223,2,0,221
2025-08-18,SKU011,DC04,49,1,0,48
2025-08-18,SKU012,DC01,905,0,0,905
2025-08-18,SKU012,DC02,241,1,0,240
2025-08-18,SKU012,DC03,653,1,0,652
2025-08-18,SKU012,DC04,666,0,33,699
2025-08-18,SKU013,DC01,0,0,0,0
2025-08-18,SKU013,DC02,25,3,0,22
2025-08-18,SKU013,DC03,0,0,0,0
2025-08-18,SKU013,DC04,90,3,0,87
2025-08-18,SKU014,DC01,47,3,0,44
2025-08-18,SKU014,DC02,33,2,0,31
2025-08-18,SKU014,DC03,64,0,0,64
2025-08-18,SKU014,DC04,34,2,0,32
2025-08-18,SKU015,DC01,733,0,0,733
2025-08-18,SKU015,DC02,386,1,0,385
2025-08-18,SKU015,DC03,642,0,0,642
2025-08-18,SKU015,DC04,970,0,0,970
2025-08-18,SKU016,DC01,62,1,0,61
2025-08-18,SKU016,DC02,12,2,52,62
2025-08-18,SKU016,DC03,34,1,0,33
2025-08-18,SKU016,DC04,0,0,0,0
2025-08-18,SKU017,DC01,17,2,0,15
2025-08-18,SKU017,DC02,0,0,0,0
2025-08-18,SKU017,DC03,0,0,0,0
2025-08-18,SKU017,DC04,14,2,0,12
2025-08-18,SKU018,DC01,42,3,0,39
2025-08-18,SKU018,DC02,149,1,0,148
2025-08-18,SKU018,DC03,135,1,0,134
2025-08-18,SKU018,DC04,206,1,0,205
2025-08-18,SKU019,DC01,0,0,0,0
2025-08-18,SKU019,DC02,73,2,0,71
2025-08-18,SKU019,DC03,117,3,0,114
2025-08-18,SKU019,DC04,40,3,0,37
2025-08-18,SKU020,DC01,2,1,0,1
2025-08-18,SKU020,DC02,20,2,0,18
2025-08-18,SKU020,DC03,0,0,0,0
2025-08-18,SKU020,DC04,234,2,0,232
2025-08-18,SKU021,DC01,245,1,0,244
2025-08-18,SKU021,DC02,666,1,0,665
2025-08-18,SKU021,DC03,377,1,0,376
2025-08-18,SKU021,DC04,87,0,0,87
2025-08-18,SKU022,DC01,0,0,0,0
2025-08-18,SKU022,DC02,0,0,0,0
2025-08-18,SKU022,DC03,0,0,0,0
2025-08-18,SKU022,DC04,0,0,0,0
2025-08-18,SKU023,DC01,7,3,0,4
2025-08-18,SKU023,DC02,343,2,0,341
2025-08-18,SKU023,DC03,0,0,0,0
2025-08-18,SKU023,DC04,32,1,0,31
2025-08-18,SKU024,DC01,305,2,0,303
2025-08-18,SKU024,DC02,338,2,0,336
2025-08-18,SKU024,DC03,266,1,0,265
2025-08-18,SKU024,DC04,53,2,0,51
2025-08-19,SKU001,DC01,598,1,0,597
2025-08-19,SKU001,DC02,467,1,0,466
2025-08-19,SKU001,DC03,773,1,0,772
2025-08-19,SKU001,DC04,1065,0,0,1065
2025-08-19,SKU002,DC01,651,1,0,650
2025-08-19,SKU002,DC02,421,0,0,421
2025-08-19,SKU002,DC03,879,0,0,879
2025-08-19,SKU002,DC04,528,0,0,528
2025-08-19,SKU003,DC01,45,0,0,45
2025-08-19,SKU003,DC02,0,0,0,0
2025-08-19,SKU003,DC03,70,2,0,68
2025-08-19,SKU003,DC04,130,3,0,127
2025-08-19,SKU004,DC01,0,0,0,0
2025-08-19,SKU004,DC02,68,3,0,65
2025-08-19,SKU004,DC03,0,0,0,0
2025-08-19,SKU004,DC04,58,3,0,55
2025-08-19,SKU005,DC01,0,0,0,0
2025-08-19,SKU005,DC02,0,0,0,0
2025-08-19,SKU005,DC03,0,0,0,0
2025-08-19,SKU005,DC04,70,3,0,67
2025-08-19,SKU006,DC01,96,3,0,93
2025-08-19,SKU006,DC02,0,0,0,0
2025-08-19,SKU006,DC03,71,3,0,68
2025-08-19,SKU006,DC04,81,3,0,78
2025-08-19,SKU007,DC01,1358,0,0,1358
2025-08-19,SKU007,DC02,510,0,0,510
2025-08-19,SKU007,DC03,1104,0,0,1104
2025-08-19,SKU007,DC04,673,0,0,673
2025-08-19,SKU008,DC01,570,1,0,569
2025-08-19,SKU008,DC02,0,0,0,0
2025-08-19,SKU008,DC03,416,2,0,414
2025-08-19,SKU008,DC04,270,1,0,269
2025-08-19,SKU009,DC01,237,1,68,304
2025-08-19,SKU009,DC02,497,2,0,495
2025-08-19,SKU009,DC03,250,2,0,248
2025-08-19,SKU009,DC04,41,1,0,40
2025-08-19,SKU010,DC01,66,4,0,62
2025-08-19,SKU010,DC02,84,0,0,84
2025-08-19,SKU010,DC03,0,0,0,0
2025-08-19,SKU010,DC04,0,0,0,0
2025-08-19,SKU011,DC01,38,2,0,36
2025-08-19,SKU011,DC02,12,1,0,11
2025-08-19,SKU011,DC03,221,3,0,218
2025-08-19,SKU011,DC04,48,2,0,46
2025-08-19,SKU012,DC01,905,0,0,905
2025-08-19,SKU012,DC02,240,0,0,240
2025-08-19,SKU012,DC03,652,0,0,652
2025-08-19,SKU012,DC04,699,0,0,699
2025-08-19,SKU013,DC01,0,0,0,0
2025-08-19,SKU013,DC02,22,2,0,20
2025-08-19,SKU013,DC03,0,0,0,0
2025-08-19,SKU013,DC04,87,3,0,84
2025-08-19,SKU014,DC01,44,2,0,42
2025-08-19,SKU014,DC02,31,1,0,30
2025-08-19,SKU014,DC03,64,3,0,61
2025-08-19,SKU014,DC04,32,0,0,32
2025-08-19,SKU015,DC01,733,1,0,732
2025-08-19,SKU015,DC02,385,0,0,385
2025-08-19,SKU015,DC03,642,0,0,642
2025-08-19,SKU015,DC04,970,0,0,970
2025-08-19,SKU016,DC01,61,2,0,59
2025-08-19,SKU016,DC02,62,2,0,60
2025-08-19,SKU016,DC03,33,2,0,31
2025-08-19,SKU016,DC04,0,0,0,0
2025-08-19,SKU017,DC01,15,2,0,13
2025-08-19,SKU017,DC02,0,0,0,0
2025-08-19,SKU017,DC03,0,0,0,0
2025-08-19,SKU017,DC04,12,1,0,11
2025-08-19,SKU018,DC01,39,2,0,37
2025-08-19,SKU018,DC02,148,2,0,146
2025-08-19,SKU018,DC03,134,1,39,172
2025-08-19,SKU018,DC04,205,1,0,204
2025-08-19,SKU019,DC01,0,0,0,0
2025-08-19,SKU019,DC02,71,3,0,68
2025-08-19,SKU019,DC03,114,0,0,114
2025-08-19,SKU019,DC04,37,1,0,36
2025-08-19,SKU020,DC01,1,1,0,0
2025-08-19,SKU020,DC02,18,4,0,14
2025-08-19,SKU020,DC03,0,0,0,0
2025-08-19,SKU020,DC04,232,3,0,229
2025-08-19,SKU021,DC01,244,1,0,243
2025-08-19,SKU021,DC02,665,2,0,663
2025-08-19,SKU021,DC03,376,1,0,375
2025-08-19,SKU021,DC04,87,0,0,87
2025-08-19,SKU022,DC01,0,0,0,0
2025-08-19,SKU022,DC02,0,0,0,0
2025-08-19,SKU022,DC03,0,0,74,74
2025-08-19,SKU022,DC04,0,0,0,0
2025-08-19,SKU023,DC01,4,1,0,3
2025-08-19,SKU023,DC02,341,1,0,340
2025-08-19,SKU023,DC03,0,0,0,0
2025-08-19,SKU023,DC04,31,2,50,79
2025-08-19,SKU024,DC01,303,0,0,303
2025-08-19,SKU024,DC02,336,2,0,334
2025-08-19,SKU024,DC03,265,1,0,264
2025-08-19,SKU024,DC04,51,2,0,49
2025-08-20,SKU001,DC01,597,0,0,597
2025-08-20,SKU001,DC02,466,0,0,466
2025-08-20,SKU001,DC03,772,0,0,772
2025-08-20,SKU001,DC04,1065,1,0,1064
2025-08-20,SKU002,DC01,650,1,0,649
2025-08-20,SKU002,DC02,421,1,0,420
2025-08-20,SKU002,DC03,879,1,0,878
2025-08-20,SKU002,DC04,528,0,0,528
2025-08-20,SKU003,DC01,45,2,0,43
2025-08-20,SKU003,DC02,0,0,0,0
2025-08-20,SKU003,DC03,68,2,0,66
2025-08-20,SKU003,DC04,127,0,0,127
2025-08-20,SKU004,DC01,0,0,0,0
2025-08-20,SKU004,DC02,65,1,0,64
2025-08-20,SKU004,DC03,0,0,0,0
2025-08-20,SKU004,DC04,55,3,0,52
2025-08-20,SKU005,DC01,0,0,0,0
2025-08-20,SKU005,DC02,0,0,0,0
2025-08-20,SKU005,DC03,0,0,0,0
2025-08-20,SKU005,DC04,67,1,0,66
2025-08-20,SKU006,DC01,93,1,0,92
2025-08-20,SKU006,DC02,0,0,0,0
2025-08-20,SKU006,DC03,68,4,0,64
2025-08-20,SKU006,DC04,78,1,0,77
2025-08-20,SKU007,DC01,1358,0,0,1358
2025-08-20,SKU007,DC02,510,0,0,510
2025-08-20,SKU007,DC03,1104,0,0,1104
2025-08-20,SKU007,DC04,673,0,0,673
2025-08-20,SKU008,DC01,569,1,31,599
2025-08-20,SKU008,DC02,0,0,0,0
2025-08-20,SKU008,DC03,414,2,0,412
2025-08-20,SKU008,DC04,269,1,0,268
2025-08-20,SKU009,DC01,304,0,0,304
2025-08-20,SKU009,DC02,495,1,0,494
2025-08-20,SKU009,DC03,248,2,0,246
2025-08-20,SKU009,DC04,40,2,0,38
2025-08-20,SKU010,DC01,62,4,0,58
2025-08-20,SKU010,DC02,84,3,0,81
2025-08-20,SKU010,DC03,0,0,0,0
2025-08-20,SKU010,DC04,0,0,0,0
2025-08-20,SKU011,DC01,36,4,0,32
2025-08-20,SKU011,DC02,11,2,0,9
2025-08-20,SKU011,DC03,218,2,0,216
2025-08-20,SKU011,DC04,46,1,0,45
2025-08-20,SKU012,DC01,905,1,25,929
2025-08-20,SKU012,DC02,240,1,0,239
2025-08-20,SKU012,DC03,652,1,42,693
2025-08-20,SKU012,DC04,699,1,0,698
2025-08-20,SKU013,DC01,0,0,0,0
2025-08-20,SKU013,DC02,20,3,0,17
2025-08-20,SKU013,DC03,0,0,0,0
2025-08-20,SKU013,DC04,84,3,0,81
2025-08-20,SKU014,DC01,42,3,0,39
2025-08-20,SKU014,DC02,30,2,0,28
2025-08-20,SKU014,DC03,61,2,0,59
2025-08-20,SKU014,DC04,32,3,0,29
2025-08-20,SKU015,DC01,732,0,0,732
2025-08-20,SKU015,DC02,385,0,0,385
2025-08-20,SKU015,DC03,642,0,0,642
2025-08-20,SKU015,DC04,970,1,0,969
2025-08-20,SKU016,DC01,59,2,0,57
2025-08-20,SKU016,DC02,60,3,0,57
2025-08-20,SKU016,DC03,31,3,0,28
2025-08-20,SKU016,DC04,0,0,0,0
2025-08-20,SKU017,DC01,13,3,0,10
2025-08-20,SKU017,DC02,0,0,0,0
2025-08-20,SKU017,DC03,0,0,0,0
2025-08-20,SKU017,DC04,11,6,0,5
2025-08-20,SKU018,DC01,37,0,0,37
2025-08-20,SKU018,DC02,146,2,0,144
2025-08-20,SKU018,DC03,172,1,0,171
2025-08-20,SKU018,DC04,204,1,0,203
2025-08-20,SKU019,DC01,0,0,0,0
2025-08-20,SKU019,DC02,68,2,0,66
2025-08-20,SKU019,DC03,114,5,0,109
2025-08-20,SKU019,DC04,36,3,0,33
2025-08-20,SKU020,DC01,0,0,0,0
2025-08-20,SKU020,DC02,14,2,0,12
2025-08-20,SKU020,DC03,0,0,0,0
2025-08-20,SKU020,DC04,229,2,0,227
2025-08-20,SKU021,DC01,243,1,0,242
2025-08-20,SKU021,DC02,663,1,0,662
2025-08-20,SKU021,DC03,375,1,0,374
2025-08-20,SKU021,DC04,87,1,0,86
2025-08-20,SKU022,DC01,0,0,0,0
2025-08-20,SKU022,DC02,0,0,0,0
2025-08-20,SKU022,DC03,74,3,0,71
2025-08-20,SKU022,DC04,0,0,0,0
2025-08-20,SKU023,DC01,3,2,0,1
2025-08-20,SKU023,DC02,340,1,0,339
2025-08-20,SKU023,DC03,0,0,0,0
2025-08-20,SKU023,DC04,79,2,0,77
2025-08-20,SKU024,DC01,303,2,0,301
2025-08-20,SKU024,DC02,334,1,0,333
2025-08-20,SKU024,DC03,264,3,0,261
2025-08-20,SKU024,DC04,49,2,0,47
2025-08-21,SKU001,DC01,597,0,0,597
2025-08-21,SKU001,DC02,466,1,0,465
2025-08-21,SKU001,DC03,772,0,0,772
2025-08-21,SKU001,DC04,1064,0,0,1064
2025-08-21,SKU002,DC01,649,1,0,648
2025-08-21,SKU002,DC02,420,0,0,420
2025-08-21,SKU002,DC03,878,1,0,877
2025-08-21,SKU002,DC04,528,1,0,527
2025-08-21,SKU003,DC01,43,2,0,41
2025-08-21,SKU003,DC02,0,0,0,0
2025-08-21,SKU003,DC03,66,1,0,65
2025-08-21,SKU003,DC04,127,2,0,125
2025-08-21,SKU004,DC01,0,0,0,0
2025-08-21,SKU004,DC02,64,2,0,62
2025-08-21,SKU004,DC03,0,0,0,0
2025-08-21,SKU004,DC04,52,3,0,49
2025-08-21,SKU005,DC01,0,0,0,0
2025-08-21,SKU005,DC02,0,0,0,0
2025-08-21,SKU005,DC03,0,0,0,0
2025-08-21,SKU005,DC04,66,5,0,61
2025-08-21,SKU006,DC01,92,2,0,90
2025-08-21,SKU006,DC02,0,0,0,0
2025-08-21,SKU006,DC03,64,3,27,88
2025-08-21,SKU006,DC04,77,1,0,76
2025-08-21,SKU007,DC01,1358,0,0,1358
2025-08-21,SKU007,DC02,510,0,0,510
2025-08-21,SKU007,DC03,1104,0,0,1104
2025-08-21,SKU007,DC04,673,0,0,673
2025-08-21,SKU008,DC01,599,2,0,597
2025-08-21,SKU008,DC02,0,0,0,0
2025-08-21,SKU008,DC03,412,1,0,411
2025-08-21,SKU008,DC04,268,1,0,267
2025-08-21,SKU009,DC01,304,1,0,303
2025-08-21,SKU009,DC02,494,1,0,493
2025-08-21,SKU009,DC03,246,2,0,244
2025-08-21,SKU009,DC04,38,1,0,37
2025-08-21,SKU010,DC01,58,2,0,56
2025-08-21,SKU010,DC02,81,0,0,81
2025-08-21,SKU010,DC03,0,0,0,0
2025-08-21,SKU010,DC04,0,0,0,0
2025-08-21,SKU011,DC01,32,2,0,30
2025-08-21,SKU011,DC02,9,3,0,6
2025-08-21,SKU011,DC03,216,2,0,214
2025-08-21,SKU011,DC04,45,3,0,42
2025-08-21,SKU012,DC01,929,1,0,928
2025-08-21,SKU012,DC02,239,1,0,238
2025-08-21,SKU012,DC03,693,1,67,759
2025-08-21,SKU012,DC04,698,1,0,697
2025-08-21,SKU013,DC01,0,0,0,0
2025-08-21,SKU013,DC02,17,2,0,15
2025-08-21,SKU013,DC03,0,0,0,0
2025-08-21,SKU013,DC04,81,0,0,81
2025-08-21,SKU014,DC01,39,1,0,38
2025-08-21,SKU014,DC02,28,3,0,25
2025-08-21,SKU014,DC03,59,1,0,58
2025-08-21,SKU014,DC04,29,4,0,25
2025-08-21,SKU015,DC01,732,0,0,732
2025-08-21,SKU015,DC02,385,1,0,384
2025-08-21,SKU015,DC03,642,0,0,642
2025-08-21,SKU015,DC04,969,1,0,968
2025-08-21,SKU016,DC01,57,2,0,55
2025-08-21,SKU016,DC02,57,3,0,54
2025-08-21,SKU016,DC03,28,2,0,26
2025-08-21,SKU016,DC04,0,0,0,0
2025-08-21,SKU017,DC01,10,2,0,8
2025-08-21,SKU017,DC02,0,0,0,0
2025-08-21,SKU017,DC03,0,0,0,0
2025-08-21,SKU017,DC04,5,3,0,2
2025-08-21,SKU018,DC01,37,2,0,35
2025-08-21,SKU018,DC02,144,2,0,142
2025-08-21,SKU018,DC03,171,2,0,169
2025-08-21,SKU018,DC04,203,2,0,201
2025-08-21,SKU019,DC01,0,0,0,0
2025-08-21,SKU019,DC02,66,3,0,63
2025-08-21,SKU019,DC03,109,3,41,147
2025-08-21,SKU019,DC04,33,3,0,30
2025-08-21,SKU020,DC01,0,0,0,0
2025-08-21,SKU020,DC02,12,3,0,9
2025-08-21,SKU020,DC03,0,0,0,0
2025-08-21,SKU020,DC04,227,3,0,224
2025-08-21,SKU021,DC01,242,1,0,241
2025-08-21,SKU021,DC02,662,1,0,661
2025-08-21,SKU021,DC03,374,0,0,374
2025-08-21,SKU021,DC04,86,1,0,85
2025-08-21,SKU022,DC01,0,0,0,0
2025-08-21,SKU022,DC02,0,0,0,0
2025-08-21,SKU022,DC03,71,4,0,67
2025-08-21,SKU022,DC04,0,0,0,0
2025-08-21,SKU023,DC01,1,0,0,1
2025-08-21,SKU023,DC02,339,2,0,337
2025-08-21,SKU023,DC03,0,0,0,0
2025-08-21,SKU023,DC04,77,3,0,74
2025-08-21,SKU024,DC01,301,2,0,299
2025-08-21,SKU024,DC02,333,2,0,331
2025-08-21,SKU024,DC03,261,1,0,260
2025-08-21,SKU024,DC04,47,2,0,45
2025-08-22,SKU001,DC01,597,0,0,597
2025-08-22,SKU001,DC02,465,0,0,465
2025-08-22,SKU001,DC03,772,1,53,824
2025-08-22,SKU001,DC04,1064,1,0,1063
2025-08-22,SKU002,DC01,648,0,0,648
2025-08-22,SKU002,DC02,420,0,0,420
2025-08-22,SKU002,DC03,877,1,0,876
2025-08-22,SKU002,DC04,527,1,0,526
2025-08-22,SKU003,DC01,41,3,0,38
2025-08-22,SKU003,DC02,0,0,0,0
2025-08-22,SKU003,DC03,65,3,0,62
2025-08-22,SKU003,DC04,125,1,0,124
2025-08-22,SKU004,DC01,0,0,0,0
2025-08-22,SKU004,DC02,62,1,0,61
2025-08-22,SKU004,DC03,0,0,0,0
2025-08-22,SKU004,DC04,49,3,0,46
2025-08-22,SKU005,DC01,0,0,0,0
2025-08-22,SKU005,DC02,0,0,0,0
2025-08-22,SKU005,DC03,0,0,0,0
2025-08-22,SKU005,DC04,61,2,72,131
2025-08-22,SKU006,DC01,90,4,0,86
2025-08-22,SKU006,DC02,0,0,0,0
2025-08-22,SKU006,DC03,88,2,0,86
2025-08-22,SKU006,DC04,76,3,0,73
2025-08-22,SKU007,DC01,1358,0,0,1358
2025-08-22,SKU007,DC02,510,0,0,510
2025-08-22,SKU007,DC03,1104,0,0,1104
2025-08-22,SKU007,DC04,673,0,0,673
2025-08-22,SKU008,DC01,597,1,0,596
2025-08-22,SKU008,DC02,0,0,0,0
2025-08-22,SKU008,DC03,411,1,0,410
2025-08-22,SKU008,DC04,267,1,0,266
2025-08-22,SKU009,DC01,303,2,0,301
2025-08-22,SKU009,DC02,493,1,0,492
2025-08-22,SKU009,DC03,244,1,0,243
2025-08-22,SKU009,DC04,37,2,0,35
2025-08-22,SKU010,DC01,56,2,0,54
2025-08-22,SKU010,DC02,81,4,0,77
2025-08-22,SKU010,DC03,0,0,0,0
2025-08-22,SKU010,DC04,0,0,0,0
2025-08-22,SKU011,DC01,30,4,0,26
2025-08-22,SKU011,DC02,6,4,0,2
2025-08-22,SKU011,DC03,214,2,0,212
2025-08-22,SKU011,DC04,42,3,0,39
2025-08-22,SKU012,DC01,928,1,0,927
2025-08-22,SKU012,DC02,238,0,0,238
2025-08-22,SKU012,DC03,759,1,0,758
2025-08-22,SKU012,DC04,697,1,0,696
2025-08-22,SKU013,DC01,0,0,0,0
2025-08-22,SKU013,DC02,15,3,0,12
2025-08-22,SKU013,DC03,0,0,0,0
2025-08-22,SKU013,DC04,81,3,0,78
2025-08-22,SKU014,DC01,38,2,0,36
2025-08-22,SKU014,DC02,25,3,0,22
2025-08-22,SKU014,DC03,58,1,0,57
2025-08-22,SKU014,DC04,25,1,0,24
2025-08-22,SKU015,DC01,732,0,0,732
2025-08-22,SKU015,DC02,384,1,0,383
2025-08-22,SKU015,DC03,642,1,0,641
2025-08-22,SKU015,DC04,968,0,0,968
2025-08-22,SKU016,DC01,55,3,0,52
2025-08-22,SKU016,DC02,54,2,0,52
2025-08-22,SKU016,DC03,26,3,0,23
2025-08-22,SKU016,DC04,0,0,0,0
2025-08-22,SKU017,DC01,8,3,0,5
2025-08-22,SKU017,DC02,0,0,0,0
2025-08-22,SKU017,DC03,0,0,0,0
2025-08-22,SKU017,DC04,2,1,0,1
2025-08-22,SKU018,DC01,35,2,0,33
2025-08-22,SKU018,DC02,142,1,0,141
2025-08-22,SKU018,DC03,169,2,0,167
2025-08-22,SKU018,DC04,201,1,0,200
2025-08-22,SKU019,DC01,0,0,0,0
2025-08-22,SKU019,DC02,63,3,0,60
2025-08-22,SKU019,DC03,147,4,0,143
2025-08-22,SKU019,DC04,30,3,0,27
2025-08-22,SKU020,DC01,0,0,0,0
2025-08-22,SKU020,DC02,9,3,0,6
2025-08-22,SKU020,DC03,0,0,0,0
2025-08-22,SKU020,DC04,224,2,0,222
2025-08-22,SKU021,DC01,241,1,0,240
2025-08-22,SKU021,DC02,661,1,0,660
2025-08-22,SKU021,DC03,374,2,0,372
2025-08-22,SKU021,DC04,85,2,0,83
2025-08-22,SKU022,DC01,0,0,0,0
2025-08-22,SKU022,DC02,0,0,0,0
2025-08-22,SKU022,DC03,67,2,0,65
2025-08-22,SKU022,DC04,0,0,0,0
2025-08-22,SKU023,DC01,1,0,0,1
2025-08-22,SKU023,DC02,337,1,0,336
2025-08-22,SKU023,DC03,0,0,0,0
2025-08-22,SKU023,DC04,74,3,0,71
2025-08-22,SKU024,DC01,299,1,0,298
2025-08-22,SKU024,DC02,331,1,0,330
2025-08-22,SKU024,DC03,260,2,0,258
2025-08-22,SKU024,DC04,45,2,0,43
2025-08-23,SKU001,DC01,597,1,0,596
2025-08-23,SKU001,DC02,465,1,0,464
2025-08-23,SKU001,DC03,824,0,0,824
2025-08-23,SKU001,DC04,1063,0,49,1112
2025-08-23,SKU002,DC01,648,1,0,647
2025-08-23,SKU002,DC02,420,0,0,420
2025-08-23,SKU002,DC03,876,1,0,875
2025-08-23,SKU002,DC04,526,1,0,525
2025-08-23,SKU003,DC01,38,1,0,37
2025-08-23,SKU003,DC02,0,0,0,0
2025-08-23,SKU003,DC03,62,1,0,61
2025-08-23,SKU003,DC04,124,2,0,122
2025-08-23,SKU004,DC01,0,0,0,0
2025-08-23,SKU004,DC02,61,1,0,60
2025-08-23,SKU004,DC03,0,0,0,0
2025-08-23,SKU004,DC04,46,5,0,41
2025-08-23,SKU005,DC01,0,0,0,0
2025-08-23,SKU005,DC02,0,0,0,0
2025-08-23,SKU005,DC03,0,0,0,0
2025-08-23,SKU005,DC04,131,1,0,130
2025-08-23,SKU006,DC01,86,1,0,85
2025-08-23,SKU006,DC02,0,0,0,0
2025-08-23,SKU006,DC03,86,2,0,84
2025-08-23,SKU006,DC04,73,3,0,70
2025-08-23,SKU007,DC01,1358,0,0,1358
2025-08-23,SKU007,DC02,510,0,0,510
2025-08-23,SKU007,DC03,1104,0,0,1104
2025-08-23,SKU007,DC04,673,0,0,673
2025-08-23,SKU008,DC01,596,0,0,596
2025-08-23,SKU008,DC02,0,0,60,60
2025-08-23,SKU008,DC03,410,1,0,409
2025-08-23,SKU008,DC04,266,2,0,264
2025-08-23,SKU009,DC01,301,1,0,300
2025-08-23,SKU009,DC02,492,1,0,491
2025-08-23,SKU009,DC03,243,2,70,311
2025-08-23,SKU009,DC04,35,0,0,35
2025-08-23,SKU010,DC01,54,3,0,51
2025-08-23,SKU010,DC02,77,3,0,74
2025-08-23,SKU010,DC03,0,0,0,0
2025-08-23,SKU010,DC04,0,0,0,0
2025-08-23,SKU011,DC01,26,3,0,23
2025-08-23,SKU011,DC02,2,2,0,0
2025-08-23,SKU011,DC03,212,3,0,209
2025-08-23,SKU011,DC04,39,1,0,38
2025-08-23,SKU012,DC01,927,0,0,927
2025-08-23,SKU012,DC02,238,1,0,237
2025-08-23,SKU012,DC03,758,0,0,758
2025-08-23,SKU012,DC04,696,0,0,696
2025-08-23,SKU013,DC01,0,0,0,0
2025-08-23,SKU013,DC02,12,4,0,8
2025-08-23,SKU013,DC03,0,0,0,0
2025-08-23,SKU013,DC04,78,5,0,73
2025-08-23,SKU014,DC01,36,2,0,34
2025-08-23,SKU014,DC02,22,1,0,21
2025-08-23,SKU014,DC03,57,1,0,56
2025-08-23,SKU014,DC04,24,3,0,21
2025-08-23,SKU015,DC01,732,0,0,732
2025-08-23,SKU015,DC02,383,0,0,383
2025-08-23,SKU015,DC03,641,1,0,640
2025-08-23,SKU015,DC04,968,1,0,967
2025-08-23,SKU016,DC01,52,2,0,50
2025-08-23,SKU016,DC02,52,3,0,49
2025-08-23,SKU016,DC03,23,3,0,20
2025-08-23,SKU016,DC04,0,0,0,0
2025-08-23,SKU017,DC01,5,3,0,2
2025-08-23,SKU017,DC02,0,0,0,0
2025-08-23,SKU017,DC03,0,0,0,0
2025-08-23,SKU017,DC04,1,1,0,0
2025-08-23,SKU018,DC01,33,2,0,31
