sku,product_name,category,supplier,location,zone,physical_qty,average_daily_demand,days_of_supply,reorder_point,safety_stock,lead_time_days,materiality_flag,risk_tier,risk_reason,current_action_flag,stockout_risk_reason,recommended_action
SKU0254,Packaging 0254,Packaging,Harbor Safety,Z3-B01,Z3,0,10.94,0.00,94,40,18,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0255,Tools 0255,Tools,Summit Packaging,Z1-B01,Z1,18,11.17,1.61,25,45,7,Y,Critical,Critical: days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0255,Tools 0255,Tools,Summit Packaging,Z1-B02,Z1,0,11.17,0.00,25,45,7,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0255,Tools 0255,Tools,Summit Packaging,Z1-B03,Z1,0,11.17,0.00,25,45,7,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0255,Tools 0255,Tools,Summit Packaging,Z1-B04,Z1,0,11.17,0.00,25,45,7,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0256,Consumables 0256,Consumables,Atlas Industrial,Z1-B04,Z1,0,11.00,0.00,36,10,14,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0257,Fasteners 0257,Fasteners,Blue Ridge Supply,Z1-B01,Z1,1,11.22,0.09,47,15,21,Y,Critical,Critical: days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0257,Fasteners 0257,Fasteners,Blue Ridge Supply,Z2-B04,Z2,47,11.22,4.19,47,15,21,Y,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0257,Fasteners 0257,Fasteners,Blue Ridge Supply,Z3-B01,Z3,44,11.22,3.92,47,15,21,Y,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0257,Fasteners 0257,Fasteners,Blue Ridge Supply,Z3-B02,Z3,31,11.22,2.76,47,15,21,Y,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0258,Maintenance Parts 0258,Maintenance Parts,Cedar Components,Z2-B01,Z2,45,11.36,3.96,58,20,10,Y,High,High: physical quantity <= reorder point and days of supply <= lead time; materiality flag=Y,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0258,Maintenance Parts 0258,Maintenance Parts,Cedar Components,Z3-B03,Z3,13,11.36,1.14,58,20,10,Y,Critical,Critical: days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0258,Maintenance Parts 0258,Maintenance Parts,Cedar Components,Z3-B04,Z3,6,11.36,0.53,58,20,10,Y,Critical,Critical: days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0259,Shipping Supplies 0259,Shipping Supplies,Harbor Safety,Z2-B02,Z2,44,11.58,3.80,69,25,17,Y,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0259,Shipping Supplies 0259,Shipping Supplies,Harbor Safety,Z2-B03,Z2,0,11.58,0.00,69,25,17,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0259,Shipping Supplies 0259,Shipping Supplies,Harbor Safety,Z2-B04,Z2,0,11.58,0.00,69,25,17,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0259,Shipping Supplies 0259,Shipping Supplies,Harbor Safety,Z3-B02,Z3,6,11.58,0.52,69,25,17,Y,Critical,Critical: days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0259,Shipping Supplies 0259,Shipping Supplies,Harbor Safety,Z3-B03,Z3,0,11.58,0.00,69,25,17,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0259,Shipping Supplies 0259,Shipping Supplies,Harbor Safety,Z3-B04,Z3,0,11.58,0.00,69,25,17,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0260,Material Handling 0260,Material Handling,Summit Packaging,Z1-B01,Z1,0,11.42,0.00,80,30,6,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0260,Material Handling 0260,Material Handling,Summit Packaging,Z1-B02,Z1,0,11.42,0.00,80,30,6,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0260,Material Handling 0260,Material Handling,Summit Packaging,Z1-B03,Z1,0,11.42,0.00,80,30,6,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0260,Material Handling 0260,Material Handling,Summit Packaging,Z2-B02,Z2,0,11.42,0.00,80,30,6,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0260,Material Handling 0260,Material Handling,Summit Packaging,Z2-B03,Z2,0,11.42,0.00,80,30,6,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0260,Material Handling 0260,Material Handling,Summit Packaging,Z2-B04,Z2,0,11.42,0.00,80,30,6,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0260,Material Handling 0260,Material Handling,Summit Packaging,Z3-B01,Z3,0,11.42,0.00,80,30,6,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0261,Industrial Supplies 0261,Industrial Supplies,Atlas Industrial,Z1-B01,Z1,12,11.64,1.03,91,35,13,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0261,Industrial Supplies 0261,Industrial Supplies,Atlas Industrial,Z1-B02,Z1,0,11.64,0.00,91,35,13,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0261,Industrial Supplies 0261,Industrial Supplies,Atlas Industrial,Z1-B03,Z1,0,11.64,0.00,91,35,13,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0261,Industrial Supplies 0261,Industrial Supplies,Atlas Industrial,Z1-B04,Z1,0,11.64,0.00,91,35,13,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0261,Industrial Supplies 0261,Industrial Supplies,Atlas Industrial,Z2-B01,Z2,0,11.64,0.00,91,35,13,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0261,Industrial Supplies 0261,Industrial Supplies,Atlas Industrial,Z2-B02,Z2,0,11.64,0.00,91,35,13,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0261,Industrial Supplies 0261,Industrial Supplies,Atlas Industrial,Z3-B03,Z3,30,11.64,2.58,91,35,13,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0261,Industrial Supplies 0261,Industrial Supplies,Atlas Industrial,Z3-B04,Z3,22,11.64,1.89,91,35,13,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0262,Electrical Components 0262,Electrical Components,Blue Ridge Supply,Z1-B01,Z1,0,11.47,0.00,22,40,20,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0262,Electrical Components 0262,Electrical Components,Blue Ridge Supply,Z2-B01,Z2,51,11.47,4.45,22,40,20,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0262,Electrical Components 0262,Electrical Components,Blue Ridge Supply,Z2-B02,Z2,43,11.47,3.75,22,40,20,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0262,Electrical Components 0262,Electrical Components,Blue Ridge Supply,Z2-B03,Z2,34,11.47,2.96,22,40,20,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0262,Electrical Components 0262,Electrical Components,Blue Ridge Supply,Z2-B04,Z2,28,11.47,2.44,22,40,20,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0262,Electrical Components 0262,Electrical Components,Blue Ridge Supply,Z3-B01,Z3,17,11.47,1.48,22,40,20,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0263,Safety Supplies 0263,Safety Supplies,Cedar Components,Z3-B02,Z3,9,11.08,0.81,33,45,9,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0263,Safety Supplies 0263,Safety Supplies,Cedar Components,Z3-B03,Z3,0,11.08,0.00,33,45,9,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0263,Safety Supplies 0263,Safety Supplies,Cedar Components,Z3-B04,Z3,0,11.08,0.00,33,45,9,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0264,Packaging 0264,Packaging,Harbor Safety,Z1-B04,Z1,33,10.92,3.02,44,10,16,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0264,Packaging 0264,Packaging,Harbor Safety,Z2-B01,Z2,26,10.92,2.38,44,10,16,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0264,Packaging 0264,Packaging,Harbor Safety,Z2-B02,Z2,13,10.92,1.19,44,10,16,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0264,Packaging 0264,Packaging,Harbor Safety,Z2-B03,Z2,0,10.92,0.00,44,10,16,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0264,Packaging 0264,Packaging,Harbor Safety,Z3-B03,Z3,14,10.92,1.28,44,10,16,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0264,Packaging 0264,Packaging,Harbor Safety,Z3-B04,Z3,3,10.92,0.27,44,10,16,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0265,Tools 0265,Tools,Summit Packaging,Z2-B04,Z2,0,10.83,0.00,55,15,5,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0265,Tools 0265,Tools,Summit Packaging,Z3-B01,Z3,0,10.83,0.00,55,15,5,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0265,Tools 0265,Tools,Summit Packaging,Z3-B02,Z3,0,10.83,0.00,55,15,5,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0266,Consumables 0266,Consumables,Atlas Industrial,Z1-B02,Z1,19,10.97,1.73,66,20,12,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0266,Consumables 0266,Consumables,Atlas Industrial,Z1-B03,Z1,12,10.97,1.09,66,20,12,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0266,Consumables 0266,Consumables,Atlas Industrial,Z1-B04,Z1,0,10.97,0.00,66,20,12,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0266,Consumables 0266,Consumables,Atlas Industrial,Z2-B01,Z2,0,10.97,0.00,66,20,12,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0267,Fasteners 0267,Fasteners,Blue Ridge Supply,Z2-B01,Z2,0,11.19,0.00,77,25,19,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0268,Maintenance Parts 0268,Maintenance Parts,Cedar Components,Z1-B01,Z1,0,11.33,0.00,88,30,8,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0268,Maintenance Parts 0268,Maintenance Parts,Cedar Components,Z1-B02,Z1,0,11.33,0.00,88,30,8,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0269,Shipping Supplies 0269,Shipping Supplies,Harbor Safety,Z2-B04,Z2,38,11.25,3.38,99,35,15,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0269,Shipping Supplies 0269,Shipping Supplies,Harbor Safety,Z3-B01,Z3,3,11.25,0.27,99,35,15,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0269,Shipping Supplies 0269,Shipping Supplies,Harbor Safety,Z3-B02,Z3,0,11.25,0.00,99,35,15,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0269,Shipping Supplies 0269,Shipping Supplies,Harbor Safety,Z3-B03,Z3,0,11.25,0.00,99,35,15,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0269,Shipping Supplies 0269,Shipping Supplies,Harbor Safety,Z3-B04,Z3,0,11.25,0.00,99,35,15,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0270,Material Handling 0270,Material Handling,Summit Packaging,Z1-B01,Z1,2,11.39,0.18,30,40,4,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0270,Material Handling 0270,Material Handling,Summit Packaging,Z2-B01,Z2,4,11.39,0.35,30,40,4,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0270,Material Handling 0270,Material Handling,Summit Packaging,Z2-B02,Z2,0,11.39,0.00,30,40,4,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0270,Material Handling 0270,Material Handling,Summit Packaging,Z2-B03,Z2,0,11.39,0.00,30,40,4,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0270,Material Handling 0270,Material Handling,Summit Packaging,Z2-B04,Z2,0,11.39,0.00,30,40,4,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0270,Material Handling 0270,Material Handling,Summit Packaging,Z3-B01,Z3,0,11.39,0.00,30,40,4,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0270,Material Handling 0270,Material Handling,Summit Packaging,Z3-B04,Z3,5,11.39,0.44,30,40,4,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0271,Industrial Supplies 0271,Industrial Supplies,Atlas Industrial,Z1-B01,Z1,7,11.61,0.60,41,45,11,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0271,Industrial Supplies 0271,Industrial Supplies,Atlas Industrial,Z1-B02,Z1,0,11.61,0.00,41,45,11,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0271,Industrial Supplies 0271,Industrial Supplies,Atlas Industrial,Z1-B03,Z1,0,11.61,0.00,41,45,11,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0271,Industrial Supplies 0271,Industrial Supplies,Atlas Industrial,Z1-B04,Z1,0,11.61,0.00,41,45,11,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0271,Industrial Supplies 0271,Industrial Supplies,Atlas Industrial,Z2-B03,Z2,17,11.61,1.46,41,45,11,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0271,Industrial Supplies 0271,Industrial Supplies,Atlas Industrial,Z2-B04,Z2,0,11.61,0.00,41,45,11,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0271,Industrial Supplies 0271,Industrial Supplies,Atlas Industrial,Z3-B01,Z3,0,11.61,0.00,41,45,11,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0271,Industrial Supplies 0271,Industrial Supplies,Atlas Industrial,Z3-B02,Z3,0,11.61,0.00,41,45,11,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0272,Electrical Components 0272,Electrical Components,Blue Ridge Supply,Z1-B02,Z1,9,11.75,0.77,52,10,18,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0272,Electrical Components 0272,Electrical Components,Blue Ridge Supply,Z1-B03,Z1,3,11.75,0.26,52,10,18,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0272,Electrical Components 0272,Electrical Components,Blue Ridge Supply,Z1-B04,Z1,0,11.75,0.00,52,10,18,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0272,Electrical Components 0272,Electrical Components,Blue Ridge Supply,Z2-B01,Z2,0,11.75,0.00,52,10,18,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0272,Electrical Components 0272,Electrical Components,Blue Ridge Supply,Z2-B02,Z2,0,11.75,0.00,52,10,18,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0272,Electrical Components 0272,Electrical Components,Blue Ridge Supply,Z2-B03,Z2,0,11.75,0.00,52,10,18,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0272,Electrical Components 0272,Electrical Components,Blue Ridge Supply,Z3-B03,Z3,47,11.75,4.00,52,10,18,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0272,Electrical Components 0272,Electrical Components,Blue Ridge Supply,Z3-B04,Z3,44,11.75,3.74,52,10,18,Y,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0273,Safety Supplies 0273,Safety Supplies,Cedar Components,Z1-B01,Z1,0,11.36,0.00,63,15,7,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0273,Safety Supplies 0273,Safety Supplies,Cedar Components,Z1-B02,Z1,0,11.36,0.00,63,15,7,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0274,Packaging 0274,Packaging,Harbor Safety,Z1-B01,Z1,0,11.19,0.00,74,20,14,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0274,Packaging 0274,Packaging,Harbor Safety,Z2-B01,Z2,41,11.19,3.66,74,20,14,Y,High,High: physical quantity <= reorder point and days of supply <= lead time; materiality flag=Y,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0274,Packaging 0274,Packaging,Harbor Safety,Z3-B02,Z3,34,11.19,3.04,74,20,14,Y,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0274,Packaging 0274,Packaging,Harbor Safety,Z3-B03,Z3,10,11.19,0.89,74,20,14,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0274,Packaging 0274,Packaging,Harbor Safety,Z3-B04,Z3,0,11.19,0.00,74,20,14,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0275,Tools 0275,Tools,Summit Packaging,Z1-B04,Z1,53,10.81,4.90,85,25,21,Y,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0275,Tools 0275,Tools,Summit Packaging,Z2-B01,Z2,41,10.81,3.79,85,25,21,Y,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0275,Tools 0275,Tools,Summit Packaging,Z2-B02,Z2,29,10.81,2.68,85,25,21,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0275,Tools 0275,Tools,Summit Packaging,Z2-B03,Z2,12,10.81,1.11,85,25,21,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0275,Tools 0275,Tools,Summit Packaging,Z2-B04,Z2,6,10.81,0.56,85,25,21,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0275,Tools 0275,Tools,Summit Packaging,Z3-B04,Z3,43,10.81,3.98,85,25,21,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0276,Consumables 0276,Consumables,Atlas Industrial,Z1-B03,Z1,25,10.94,2.28,96,30,10,Y,Critical,Critical: days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0276,Consumables 0276,Consumables,Atlas Industrial,Z2-B04,Z2,23,10.94,2.10,96,30,10,Y,Critical,Critical: days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
